epsilon,gamma_t,AGF
-5.510204081632653211e-02,4.714866363457394238e-03,9.954932831530547421e-01
-5.510204081632653211e-02,5.963623316594642357e-03,9.944169377215024141e-01
-5.510204081632653211e-02,7.543120063354623143e-03,9.930586392618251379e-01
-5.510204081632653211e-02,9.540954763499944619e-03,9.913455726215459896e-01
-5.510204081632653211e-02,1.206792640639328847e-02,9.891867366195188360e-01
-5.510204081632653211e-02,1.526417967175233356e-02,9.864687609470991214e-01
-5.510204081632653211e-02,1.930697728883249559e-02,9.830510098038355293e-01
-5.510204081632653211e-02,2.442053094548649744e-02,9.787599118189282965e-01
-5.510204081632653211e-02,3.088843596477484910e-02,9.733827292316850066e-01
-5.510204081632653211e-02,3.906939937054620948e-02,9.666609652022977173e-01
-5.510204081632653211e-02,4.941713361323837872e-02,9.582840792778521966e-01
-5.510204081632653211e-02,6.250551925273975518e-02,9.478844993779637074e-01
-5.510204081632653211e-02,7.906043210907701124e-02,9.350356171657127069e-01
-5.510204081632653211e-02,1.000000000000000056e-01,9.192552791625994146e-01
-5.102040816326530726e-02,9.999999999999999547e-07,9.996186704980174476e-01
-5.102040816326530726e-02,1.264855216855295881e-06,9.996184416934181804e-01
-5.102040816326530726e-02,1.599858719606057360e-06,9.996181498900716944e-01
-5.102040816326530726e-02,2.023589647725155726e-06,9.996177824151168956e-01
-5.102040816326530726e-02,2.559547922699533382e-06,9.996173145158000484e-01
-5.102040816326530726e-02,3.237457542817646685e-06,9.996167255114347672e-01
-5.102040816326530726e-02,4.094915062380427237e-06,9.996159792995246152e-01
-5.102040816326530726e-02,5.179474679231212330e-06,9.996150363438062181e-01
-5.102040816326530726e-02,6.551285568595509496e-06,9.996138441066533264e-01
-5.102040816326530726e-02,8.286427728546842542e-06,9.996123356770687529e-01
-5.102040816326530726e-02,1.048113134154685250e-05,9.996104284835755083e-01
-5.102040816326530726e-02,1.325711365590110898e-05,9.996080143262472406e-01
-5.102040816326530726e-02,1.676832936811009972e-05,9.996049621928068118e-01
-5.102040816326530726e-02,2.120950887920192640e-05,9.996011012017450570e-01
-5.102040816326530726e-02,2.682695795279727390e-05,9.995962168935459413e-01
-5.102040816326530726e-02,3.393221771895329857e-05,9.995900398247498098e-01
-5.102040816326530726e-02,4.291934260128778017e-05,9.995822271012645421e-01
-5.102040816326530726e-02,5.428675439323859403e-05,9.995723437511279119e-01
-5.102040816326530726e-02,6.866488450042998925e-05,9.995598437894025468e-01
-5.102040816326530726e-02,8.685113737513520580e-05,9.995440360253903256e-01
-5.102040816326530726e-02,1.098541141987558346e-04,9.995240401152564180e-01
-5.102040816326530726e-02,1.389495494373137348e-04,9.994987465763105483e-01
-5.102040816326530726e-02,1.757510624854793067e-04,9.994667602920047633e-01
-5.102040816326530726e-02,2.222996482526195465e-04,9.994263034366994702e-01
-5.102040816326530726e-02,2.811768697974231118e-04,9.993751349291244424e-01
-5.102040816326530726e-02,3.556480306223128661e-04,9.993104187642681824e-01
-5.102040816326530726e-02,4.498432668969443876e-04,9.992285781288454682e-01
-5.102040816326530726e-02,5.689866029018298636e-04,9.991250801150094452e-01
-5.102040816326530726e-02,7.196856730011521675e-04,9.989941945203346663e-01
-5.102040816326530726e-02,9.102981779915217267e-04,9.988286929856460272e-01
-5.102040816326530726e-02,1.151395399326448146e-03,9.986194283691517404e-01
-5.102040816326530726e-02,1.456348477501244378e-03,9.983548583213510685e-01
-5.102040816326530726e-02,1.842069969326716331e-03,9.980204021096877876e-01
-5.102040816326530726e-02,2.329951810515372077e-03,9.975976676363426110e-01
-5.102040816326530726e-02,2.947051702551809708e-03,9.970634484773138739e-01
-5.102040816326530726e-02,3.727593720314941773e-03,9.963885064833583050e-01
-5.102040816326530726e-02,4.714866363457394238e-03,9.955360283383249964e-01
-5.102040816326530726e-02,5.963623316594642357e-03,9.944597298684079156e-01
-5.102040816326530726e-02,7.543120063354623143e-03,9.931014935705523294e-01
-5.102040816326530726e-02,9.540954763499944619e-03,9.913885055492519527e-01
-5.102040816326530726e-02,1.206792640639328847e-02,9.892297666646250320e-01
-5.102040816326530726e-02,1.526417967175233356e-02,9.865119112645924782e-01
-5.102040816326530726e-02,1.930697728883249559e-02,9.830942989550291999e-01
-5.102040816326530726e-02,2.442053094548649744e-02,9.788033678262864079e-01
-5.102040816326530726e-02,3.088843596477484910e-02,9.734263823130991922e-01
-5.102040816326530726e-02,3.906939937054620948e-02,9.667048380334298807e-01
-5.102040816326530726e-02,4.941713361323837872e-02,9.583281910350527344e-01
-5.102040816326530726e-02,6.250551925273975518e-02,9.479288492443435077e-01
-5.102040816326530726e-02,7.906043210907701124e-02,9.350801718817030039e-01
-5.102040816326530726e-02,1.000000000000000056e-01,9.192999414325743190e-01
-4.693877551020408240e-02,9.999999999999999547e-07,9.996536241547837598e-01
-4.693877551020408240e-02,1.264855216855295881e-06,9.996533927130138997e-01
-4.693877551020408240e-02,1.599858719606057360e-06,9.996531013124326792e-01
-4.693877551020408240e-02,2.023589647725155726e-06,9.996527333974770668e-01
-4.693877551020408240e-02,2.559547922699533382e-06,9.996522695720326812e-01
-4.693877551020408240e-02,3.237457542817646685e-06,9.996516796246802672e-01
-4.693877551020408240e-02,4.094915062380427237e-06,9.996509319741235799e-01
-4.693877551020408240e-02,5.179474679231212330e-06,9.996499916530281471e-01
-4.693877551020408240e-02,6.551285568595509496e-06,9.996487971235322734e-01
-4.693877551020408240e-02,8.286427728546842542e-06,9.996472884059258712e-01
-4.693877551020408240e-02,1.048113134154685250e-05,9.996453832728502409e-01
-4.693877551020408240e-02,1.325711365590110898e-05,9.996429670072468632e-01
-4.693877551020408240e-02,1.676832936811009972e-05,9.996399168700601523e-01
-4.693877551020408240e-02,2.120950887920192640e-05,9.996360541399004207e-01
-4.693877551020408240e-02,2.682695795279727390e-05,9.996311713588188486e-01
-4.693877551020408240e-02,3.393221771895329857e-05,9.996249931228152752e-01
-4.693877551020408240e-02,4.291934260128778017e-05,9.996171804166625874e-01
-4.693877551020408240e-02,5.428675439323859403e-05,9.996072973268759210e-01
-4.693877551020408240e-02,6.866488450042998925e-05,9.995947983176839413e-01
-4.693877551020408240e-02,8.685113737513520580e-05,9.995789905212236759e-01
-4.693877551020408240e-02,1.098541141987558346e-04,9.995589957329502617e-01
-4.693877551020408240e-02,1.389495494373137348e-04,9.995337047281113163e-01
-4.693877551020408240e-02,1.757510624854793067e-04,9.995017178763092591e-01
-4.693877551020408240e-02,2.222996482526195465e-04,9.994612612647740812e-01
-4.693877551020408240e-02,2.811768697974231118e-04,9.994100945591491980e-01
-4.693877551020408240e-02,3.556480306223128661e-04,9.993453828072328404e-01
-4.693877551020408240e-02,4.498432668969443876e-04,9.992635453915148513e-01
-4.693877551020408240e-02,5.689866029018298636e-04,9.991600455997797781e-01
-4.693877551020408240e-02,7.196856730011521675e-04,9.990291670761293208e-01
-4.693877551020408240e-02,9.102981779915217267e-04,9.988636693813294221e-01
-4.693877551020408240e-02,1.151395399326448146e-03,9.986544129566755634e-01
-4.693877551020408240e-02,1.456348477501244378e-03,9.983898476347218276e-01
-4.693877551020408240e-02,1.842069969326716331e-03,9.980554025546696240e-01
-4.693877551020408240e-02,2.329951810515372077e-03,9.976326761906164631e-01
-4.693877551020408240e-02,2.947051702551809708e-03,9.970984732538117346e-01
-4.693877551020408240e-02,3.727593720314941773e-03,9.964235514599902865e-01
-4.693877551020408240e-02,4.714866363457394238e-03,9.955710972795616120e-01
-4.693877551020408240e-02,5.963623316594642357e-03,9.944948277493708133e-01
-4.693877551020408240e-02,7.543120063354623143e-03,9.931366275958698475e-01
-4.693877551020408240e-02,9.540954763499944619e-03,9.914236848725641593e-01
-4.693877551020408240e-02,1.206792640639328847e-02,9.892650016224068255e-01
-4.693877551020408240e-02,1.526417967175233356e-02,9.865472131048735882e-01
-4.693877551020408240e-02,1.930697728883249559e-02,9.831296829076898725e-01
-4.693877551020408240e-02,2.442053094548649744e-02,9.788388510242229668e-01
-4.693877551020408240e-02,3.088843596477484910e-02,9.734619763763485700e-01
-4.693877551020408240e-02,3.906939937054620948e-02,9.667405633946098975e-01
-4.693877551020408240e-02,4.941713361323837872e-02,9.583640562138856511e-01
-4.693877551020408240e-02,6.250551925273975518e-02,9.479648550522096206e-01
-4.693877551020408240e-02,7.906043210907701124e-02,9.351163046545313273e-01
-4.693877551020408240e-02,1.000000000000000056e-01,9.193361562264731335e-01
-4.285714285714285754e-02,9.999999999999999547e-07,9.996818381213627980e-01
-4.285714285714285754e-02,1.264855216855295881e-06,9.996816086431173920e-01
-4.285714285714285754e-02,1.599858719606057360e-06,9.996813179237681313e-01
-4.285714285714285754e-02,2.023589647725155726e-06,9.996809486002939948e-01
-4.285714285714285754e-02,2.559547922699533382e-06,9.996804827777650004e-01
-4.285714285714285754e-02,3.237457542817646685e-06,9.996798926400846108e-01
-4.285714285714285754e-02,4.094915062380427237e-06,9.996791485145293255e-01
-4.285714285714285754e-02,5.179474679231212330e-06,9.996782048154461142e-01
-4.285714285714285754e-02,6.551285568595509496e-06,9.996770105616854529e-01
-4.285714285714285754e-02,8.286427728546842542e-06,9.996755039962289535e-01
-4.285714285714285754e-02,1.048113134154685250e-05,9.996735970163166396e-01
-4.285714285714285754e-02,1.325711365590110898e-05,9.996711820679461402e-01
-4.285714285714285754e-02,1.676832936811009972e-05,9.996681308774049146e-01
-4.285714285714285754e-02,2.120950887920192640e-05,9.996642683790103456e-01
-4.285714285714285754e-02,2.682695795279727390e-05,9.996593859580449326e-01
-4.285714285714285754e-02,3.393221771895329857e-05,9.996532086296739950e-01
-4.285714285714285754e-02,4.291934260128778017e-05,9.996453975577236362e-01
-4.285714285714285754e-02,5.428675439323859403e-05,9.996355140063950540e-01
-4.285714285714285754e-02,6.866488450042998925e-05,9.996230123196950812e-01
-4.285714285714285754e-02,8.685113737513520580e-05,9.996072041886903126e-01
-4.285714285714285754e-02,1.098541141987558346e-04,9.995872118861699462e-01
-4.285714285714285754e-02,1.389495494373137348e-04,9.995619214165720745e-01
-4.285714285714285754e-02,1.757510624854793067e-04,9.995299360901884755e-01
-4.285714285714285754e-02,2.222996482526195465e-04,9.994894789609100050e-01
-4.285714285714285754e-02,2.811768697974231118e-04,9.994383125860278883e-01
-4.285714285714285754e-02,3.556480306223128661e-04,9.993736001676337688e-01
-4.285714285714285754e-02,4.498432668969443876e-04,9.992917635035122315e-01
-4.285714285714285754e-02,5.689866029018298636e-04,9.991882660616521195e-01
-4.285714285714285754e-02,7.196856730011521675e-04,9.990573872789473286e-01
-4.285714285714285754e-02,9.102981779915217267e-04,9.988918927897622035e-01
-4.285714285714285754e-02,1.151395399326448146e-03,9.986826364966735481e-01
-4.285714285714285754e-02,1.456348477501244378e-03,9.984180739150937400e-01
-4.285714285714285754e-02,1.842069969326716331e-03,9.980836325562908451e-01
-4.285714285714285754e-02,2.329951810515372077e-03,9.976609152825569593e-01
-4.285714285714285754e-02,2.947051702551809708e-03,9.971267147490376903e-01
-4.285714285714285754e-02,3.727593720314941773e-03,9.964517992134670488e-01
-4.285714285714285754e-02,4.714866363457394238e-03,9.955993566130785233e-01
-4.285714285714285754e-02,5.963623316594642357e-03,9.945230959028602546e-01
-4.285714285714285754e-02,7.543120063354623143e-03,9.931649086209347610e-01
-4.285714285714285754e-02,9.540954763499944619e-03,9.914519845276177357e-01
-4.285714285714285754e-02,1.206792640639328847e-02,9.892933205899582250e-01
-4.285714285714285754e-02,1.526417967175233356e-02,9.865755593547946845e-01
-4.285714285714285754e-02,1.930697728883249559e-02,9.831580595800091249e-01
-4.285714285714285754e-02,2.442053094548649744e-02,9.788672659848657309e-01
-4.285714285714285754e-02,3.088843596477484910e-02,9.734904374912344283e-01
-4.285714285714285754e-02,3.906939937054620948e-02,9.667690769431155351e-01
-4.285714285714285754e-02,4.941713361323837872e-02,9.583926297017800744e-01
-4.285714285714285754e-02,6.250551925273975518e-02,9.479934919547591265e-01
-4.285714285714285754e-02,7.906043210907701124e-02,9.351450080714611701e-01
-4.285714285714285754e-02,1.000000000000000056e-01,9.193649269560322246e-01
-3.877551020408163268e-02,9.999999999999999547e-07,9.997040988932763828e-01
-3.877551020408163268e-02,1.264855216855295881e-06,9.997038676423251058e-01
-3.877551020408163268e-02,1.599858719606057360e-06,9.997035773620969179e-01
-3.877551020408163268e-02,2.023589647725155726e-06,9.997032077901250036e-01
-3.877551020408163268e-02,2.559547922699533382e-06,9.997027427963467439e-01
-3.877551020408163268e-02,3.237457542817646685e-06,9.997021529159247910e-01
-3.877551020408163268e-02,4.094915062380427237e-06,9.997014078148407368e-01
-3.877551020408163268e-02,5.179474679231212330e-06,9.997004635409294515e-01
-3.877551020408163268e-02,6.551285568595509496e-06,9.996992720664199528e-01
-3.877551020408163268e-02,8.286427728546842542e-06,9.996977623851962536e-01
-3.877551020408163268e-02,1.048113134154685250e-05,9.996958541072713533e-01
-3.877551020408163268e-02,1.325711365590110898e-05,9.996934422175896007e-01
-3.877551020408163268e-02,1.676832936811009972e-05,9.996903895942993445e-01
-3.877551020408163268e-02,2.120950887920192640e-05,9.996865284278849684e-01
-3.877551020408163268e-02,2.682695795279727390e-05,9.996816448955627710e-01
-3.877551020408163268e-02,3.393221771895329857e-05,9.996754670123974007e-01
-3.877551020408163268e-02,4.291934260128778017e-05,9.996676552038925578e-01
-3.877551020408163268e-02,5.428675439323859403e-05,9.996577730019667873e-01
-3.877551020408163268e-02,6.866488450042998925e-05,9.996452744711552540e-01
-3.877551020408163268e-02,8.685113737513520580e-05,9.996294643681344905e-01
-3.877551020408163268e-02,1.098541141987558346e-04,9.996094707743889973e-01
-3.877551020408163268e-02,1.389495494373137348e-04,9.995841788000493500e-01
-3.877551020408163268e-02,1.757510624854793067e-04,9.995521927741894963e-01
-3.877551020408163268e-02,2.222996482526195465e-04,9.995117390271461844e-01
-3.877551020408163268e-02,2.811768697974231118e-04,9.994605703369920935e-01
-3.877551020408163268e-02,3.556480306223128661e-04,9.993958598096815971e-01
-3.877551020408163268e-02,4.498432668969443876e-04,9.993140213311616504e-01
-3.877551020408163268e-02,5.689866029018298636e-04,9.992105248077822743e-01
-3.877551020408163268e-02,7.196856730011521675e-04,9.990796461524685812e-01
-3.877551020408163268e-02,9.102981779915217267e-04,9.989141492287185731e-01
-3.877551020408163268e-02,1.151395399326448146e-03,9.987048920221177628e-01
-3.877551020408163268e-02,1.456348477501244378e-03,9.984403334585445489e-01
-3.877551020408163268e-02,1.842069969326716331e-03,9.981058892075602706e-01
-3.877551020408163268e-02,2.329951810515372077e-03,9.976831689544973791e-01
-3.877551020408163268e-02,2.947051702551809708e-03,9.971489670538438155e-01
-3.877551020408163268e-02,3.727593720314941773e-03,9.964740503807467675e-01
-3.877551020408163268e-02,4.714866363457394238e-03,9.956216050289968811e-01
-3.877551020408163268e-02,5.963623316594642357e-03,9.945453404661379615e-01
-3.877551020408163268e-02,7.543120063354623143e-03,9.931871510989043195e-01
-3.877551020408163268e-02,9.540954763499944619e-03,9.914742210817775181e-01
-3.877551020408163268e-02,1.206792640639328847e-02,9.893155527156887175e-01
-3.877551020408163268e-02,1.526417967175233356e-02,9.865977847118054811e-01
-3.877551020408163268e-02,1.930697728883249559e-02,9.831802804057530043e-01
-3.877551020408163268e-02,2.442053094548649744e-02,9.788894784558082041e-01
-3.877551020408163268e-02,3.088843596477484910e-02,9.735126422893358722e-01
-3.877551020408163268e-02,3.906939937054620948e-02,9.667912743276905196e-01
-3.877551020408163268e-02,4.941713361323837872e-02,9.584148264751783941e-01
-3.877551020408163268e-02,6.250551925273975518e-02,9.480156962804635601e-01
-3.877551020408163268e-02,7.906043210907701124e-02,9.351672373091177715e-01
-3.877551020408163268e-02,1.000000000000000056e-01,9.193872100120037416e-01
-3.469387755102040782e-02,9.999999999999999547e-07,9.997211238416859880e-01
-3.469387755102040782e-02,1.264855216855295881e-06,9.997208941278989958e-01
-3.469387755102040782e-02,1.599858719606057360e-06,9.997206016171314991e-01
-3.469387755102040782e-02,2.023589647725155726e-06,9.997202364951671694e-01
-3.469387755102040782e-02,2.559547922699533382e-06,9.997197688227486001e-01
-3.469387755102040782e-02,3.237457542817646685e-06,9.997191783217661554e-01
-3.469387755102040782e-02,4.094915062380427237e-06,9.997184329886131815e-01
-3.469387755102040782e-02,5.179474679231212330e-06,9.997174913491345682e-01
-3.469387755102040782e-02,6.551285568595509496e-06,9.997162987990947380e-01
-3.469387755102040782e-02,8.286427728546842542e-06,9.997147899943790161e-01
-3.469387755102040782e-02,1.048113134154685250e-05,9.997128814269465868e-01
-3.469387755102040782e-02,1.325711365590110898e-05,9.997104673990171442e-01
-3.469387755102040782e-02,1.676832936811009972e-05,9.997074152521214785e-01
-3.469387755102040782e-02,2.120950887920192640e-05,9.997035563036594796e-01
-3.469387755102040782e-02,2.682695795279727390e-05,9.996986692157063814e-01
-3.469387755102040782e-02,3.393221771895329857e-05,9.996924942828340210e-01
-3.469387755102040782e-02,4.291934260128778017e-05,9.996846822699114732e-01
-3.469387755102040782e-02,5.428675439323859403e-05,9.996747986885479165e-01
-3.469387755102040782e-02,6.866488450042998925e-05,9.996622983479923619e-01
-3.469387755102040782e-02,8.685113737513520580e-05,9.996464904047414057e-01
-3.469387755102040782e-02,1.098541141987558346e-04,9.996264953201358106e-01
-3.469387755102040782e-02,1.389495494373137348e-04,9.996012036110053511e-01
-3.469387755102040782e-02,1.757510624854793067e-04,9.995692170338230653e-01
-3.469387755102040782e-02,2.222996482526195465e-04,9.995287604707894236e-01
-3.469387755102040782e-02,2.811768697974231118e-04,9.994775929431117811e-01
-3.469387755102040782e-02,3.556480306223128661e-04,9.994128821270272800e-01
-3.469387755102040782e-02,4.498432668969443876e-04,9.993310418286874830e-01
-3.469387755102040782e-02,5.689866029018298636e-04,9.992275449923094799e-01
-3.469387755102040782e-02,7.196856730011521675e-04,9.990966649285355494e-01
-3.469387755102040782e-02,9.102981779915217267e-04,9.989311656489422431e-01
-3.469387755102040782e-02,1.151395399326448146e-03,9.987219077483576735e-01
-3.469387755102040782e-02,1.456348477501244378e-03,9.984573428698628739e-01
-3.469387755102040782e-02,1.842069969326716331e-03,9.981228968477375840e-01
-3.469387755102040782e-02,2.329951810515372077e-03,9.977001711466455536e-01
-3.469387755102040782e-02,2.947051702551809708e-03,9.971659635164016322e-01
-3.469387755102040782e-02,3.727593720314941773e-03,9.964910383087720591e-01
-3.469387755102040782e-02,4.714866363457394238e-03,9.956385815421877616e-01
-3.469387755102040782e-02,5.963623316594642357e-03,9.945623072895634076e-01
-3.469387755102040782e-02,7.543120063354623143e-03,9.932041039647688807e-01
-3.469387755102040782e-02,9.540954763499944619e-03,9.914911560009233016e-01
-3.469387755102040782e-02,1.206792640639328847e-02,9.893324636189051446e-01
-3.469387755102040782e-02,1.526417967175233356e-02,9.866146692647849159e-01
-3.469387755102040782e-02,1.930697728883249559e-02,9.831971300288079307e-01
-3.469387755102040782e-02,2.442053094548649744e-02,9.789062920484548069e-01
-3.469387755102040782e-02,3.088843596477484910e-02,9.735294137526234737e-01
-3.469387755102040782e-02,3.906939937054620948e-02,9.668080047163719604e-01
-3.469387755102040782e-02,4.941713361323837872e-02,9.584315143355986999e-01
-3.469387755102040782e-02,6.250551925273975518e-02,9.480323539444046599e-01
-3.469387755102040782e-02,7.906043210907701124e-02,9.351838921659466619e-01
-3.469387755102040782e-02,1.000000000000000056e-01,9.194039112199691166e-01
-3.061224489795918990e-02,9.999999999999999547e-07,9.997335727564374830e-01
-3.061224489795918990e-02,1.264855216855295881e-06,9.997333427041334986e-01
-3.061224489795918990e-02,1.599858719606057360e-06,9.997330514260219791e-01
-3.061224489795918990e-02,2.023589647725155726e-06,9.997326840901996636e-01
-3.061224489795918990e-02,2.559547922699533382e-06,9.997322178036570639e-01
-3.061224489795918990e-02,3.237457542817646685e-06,9.997316279702167519e-01
-3.061224489795918990e-02,4.094915062380427237e-06,9.997308834140689049e-01
-3.061224489795918990e-02,5.179474679231212330e-06,9.997299392908911564e-01
-3.061224489795918990e-02,6.551285568595509496e-06,9.997287462892644472e-01
-3.061224489795918990e-02,8.286427728546842542e-06,9.997272389152135341e-01
-3.061224489795918990e-02,1.048113134154685250e-05,9.997253300095896300e-01
-3.061224489795918990e-02,1.325711365590110898e-05,9.997229170331844994e-01
-3.061224489795918990e-02,1.676832936811009972e-05,9.997198646332999816e-01
-3.061224489795918990e-02,2.120950887920192640e-05,9.997160031761898047e-01
-3.061224489795918990e-02,2.682695795279727390e-05,9.997111196042474113e-01
-3.061224489795918990e-02,3.393221771895329857e-05,9.997049413626729608e-01
-3.061224489795918990e-02,4.291934260128778017e-05,9.996971292461573899e-01
-3.061224489795918990e-02,5.428675439323859403e-05,9.996872473050778529e-01
-3.061224489795918990e-02,6.866488450042998925e-05,9.996747487985334635e-01
-3.061224489795918990e-02,8.685113737513520580e-05,9.996589400013327076e-01
-3.061224489795918990e-02,1.098541141987558346e-04,9.996389423327984858e-01
-3.061224489795918990e-02,1.389495494373137348e-04,9.996136507277197936e-01
-3.061224489795918990e-02,1.757510624854793067e-04,9.995816636461515303e-01
-3.061224489795918990e-02,2.222996482526195465e-04,9.995412067345773588e-01
-3.061224489795918990e-02,2.811768697974231118e-04,9.994900401234622089e-01
-3.061224489795918990e-02,3.556480306223128661e-04,9.994253275824702687e-01
-3.061224489795918990e-02,4.498432668969443876e-04,9.993434844509345716e-01
-3.061224489795918990e-02,5.689866029018298636e-04,9.992399860609014750e-01
-3.061224489795918990e-02,7.196856730011521675e-04,9.991091041907387282e-01
-3.061224489795918990e-02,9.102981779915217267e-04,9.989436028520612965e-01
-3.061224489795918990e-02,1.151395399326448146e-03,9.987343405850220845e-01
-3.061224489795918990e-02,1.456348477501244378e-03,9.984697725694434700e-01
-3.061224489795918990e-02,1.842069969326716331e-03,9.981353206919837406e-01
-3.061224489795918990e-02,2.329951810515372077e-03,9.977125863542234407e-01
-3.061224489795918990e-02,2.947051702551809708e-03,9.971783715902783340e-01
-3.061224489795918990e-02,3.727593720314941773e-03,9.965034359871519642e-01
-3.061224489795918990e-02,4.714866363457394238e-03,9.956509674713807101e-01
-3.061224489795918990e-02,5.963623316594642357e-03,9.945746766110160619e-01
-3.061224489795918990e-02,7.543120063354623143e-03,9.932164509727576807e-01
-3.061224489795918990e-02,9.540954763499944619e-03,9.915034781959287669e-01
-3.061224489795918990e-02,1.206792640639328847e-02,9.893447582498987591e-01
-3.061224489795918990e-02,1.526417967175233356e-02,9.866269249061889735e-01
-3.061224489795918990e-02,1.930697728883249559e-02,9.832093451224491742e-01
-3.061224489795918990e-02,2.442053094548649744e-02,9.789184564502970698e-01
-3.061224489795918990e-02,3.088843596477484910e-02,9.735415252268018182e-01
-3.061224489795918990e-02,3.906939937054620948e-02,9.668200539313320796e-01
-3.061224489795918990e-02,4.941713361323837872e-02,9.584435038030844067e-01
-3.061224489795918990e-02,6.250551925273975518e-02,9.480442944437048602e-01
-3.061224489795918990e-02,7.906043210907701124e-02,9.351958160472766401e-01
-3.061224489795918990e-02,1.000000000000000056e-01,9.194158803808910596e-01
-2.653061224489795811e-02,9.999999999999999547e-07,9.997420379951162950e-01
-2.653061224489795811e-02,1.264855216855295881e-06,9.997418071473964662e-01
-2.653061224489795811e-02,1.599858719606057360e-06,9.997415157803153374e-01
-2.653061224489795811e-02,2.023589647725155726e-06,9.997411472497396145e-01
-2.653061224489795811e-02,2.559547922699533382e-06,9.997406817470482210e-01
-2.653061224489795811e-02,3.237457542817646685e-06,9.997400915874229410e-01
-2.653061224489795811e-02,4.094915062380427237e-06,9.997393475696741971e-01
-2.653061224489795811e-02,5.179474679231212330e-06,9.997384045178876466e-01
-2.653061224489795811e-02,6.551285568595509496e-06,9.997372117511441614e-01
-2.653061224489795811e-02,8.286427728546842542e-06,9.997357028781860278e-01
-2.653061224489795811e-02,1.048113134154685250e-05,9.997337943788306980e-01
-2.653061224489795811e-02,1.325711365590110898e-05,9.997313815298484174e-01
-2.653061224489795811e-02,1.676832936811009972e-05,9.997283284259326219e-01
-2.653061224489795811e-02,2.120950887920192640e-05,9.997244680083353652e-01
-2.653061224489795811e-02,2.682695795279727390e-05,9.997195822333171389e-01
-2.653061224489795811e-02,3.393221771895329857e-05,9.997134057596993584e-01
-2.653061224489795811e-02,4.291934260128778017e-05,9.997055916038558587e-01
-2.653061224489795811e-02,5.428675439323859403e-05,9.996957098072521974e-01
-2.653061224489795811e-02,6.866488450042998925e-05,9.996832116557233805e-01
-2.653061224489795811e-02,8.685113737513520580e-05,9.996674010740805860e-01
-2.653061224489795811e-02,1.098541141987558346e-04,9.996474056249760043e-01
-2.653061224489795811e-02,1.389495494373137348e-04,9.996221144288939264e-01
-2.653061224489795811e-02,1.757510624854793067e-04,9.995901246039369248e-01
-2.653061224489795811e-02,2.222996482526195465e-04,9.995496673916324237e-01
-2.653061224489795811e-02,2.811768697974231118e-04,9.994984981183310246e-01
-2.653061224489795811e-02,3.556480306223128661e-04,9.994337861021864722e-01
-2.653061224489795811e-02,4.498432668969443876e-04,9.993519427964457913e-01
-2.653061224489795811e-02,5.689866029018298636e-04,9.992484427518778523e-01
-2.653061224489795811e-02,7.196856730011521675e-04,9.991175585277204396e-01
-2.653061224489795811e-02,9.102981779915217267e-04,9.989520535421442249e-01
-2.653061224489795811e-02,1.151395399326448146e-03,9.987427885649837744e-01
-2.653061224489795811e-02,1.456348477501244378e-03,9.984782161327792060e-01
-2.653061224489795811e-02,1.842069969326716331e-03,9.981437595608739777e-01
-2.653061224489795811e-02,2.329951810515372077e-03,9.977210209849772804e-01
-2.653061224489795811e-02,2.947051702551809708e-03,9.971867977046232623e-01
-2.653061224489795811e-02,3.727593720314941773e-03,9.965118517589429681e-01
-2.653061224489795811e-02,4.714866363457394238e-03,9.956593695780024955e-01
-2.653061224489795811e-02,5.963623316594642357e-03,9.945830640614843343e-01
-2.653061224489795811e-02,7.543120063354623143e-03,9.932248207573028953e-01
-2.653061224489795811e-02,9.540954763499944619e-03,9.915118248907361931e-01
-2.653061224489795811e-02,1.206792640639328847e-02,9.893530747089032129e-01
-2.653061224489795811e-02,1.526417967175233356e-02,9.866352096411716843e-01
-2.653061224489795811e-02,1.930697728883249559e-02,9.832175886670749820e-01
-2.653061224489795811e-02,2.442053094548649744e-02,9.789266521728431369e-01
-2.653061224489795811e-02,3.088843596477484910e-02,9.735496675642504316e-01
-2.653061224489795811e-02,3.906939937054620948e-02,9.668281421743032400e-01
-2.653061224489795811e-02,4.941713361323837872e-02,9.584515394568812185e-01
-2.653061224489795811e-02,6.250551925273975518e-02,9.480522918889144890e-01
-2.653061224489795811e-02,7.906043210907701124e-02,9.352038005509913932e-01
-2.653061224489795811e-02,1.000000000000000056e-01,9.194239156854666639e-01
-2.244897959183672631e-02,9.999999999999999547e-07,9.997470386364954997e-01
-2.244897959183672631e-02,1.264855216855295881e-06,9.997468087956581373e-01
-2.244897959183672631e-02,1.599858719606057360e-06,9.997465170561719017e-01
-2.244897959183672631e-02,2.023589647725155726e-06,9.997461500812597768e-01
-2.244897959183672631e-02,2.559547922699533382e-06,9.997456835693455668e-01
-2.244897959183672631e-02,3.237457542817646685e-06,9.997450952415444236e-01
-2.244897959183672631e-02,4.094915062380427237e-06,9.997443481705678980e-01
-2.244897959183672631e-02,5.179474679231212330e-06,9.997434047653885880e-01
-2.244897959183672631e-02,6.551285568595509496e-06,9.997422107950391101e-01
-2.244897959183672631e-02,8.286427728546842542e-06,9.997407043400997617e-01
-2.244897959183672631e-02,1.048113134154685250e-05,9.997387963465517169e-01
-2.244897959183672631e-02,1.325711365590110898e-05,9.997363817357693971e-01
-2.244897959183672631e-02,1.676832936811009972e-05,9.997333303023332451e-01
