T,AGF,Avg_Leakage
1.940000000000000000e+02,9.999986964871590001e-01,1.303511376393728938e-06
1.945000000000000000e+02,9.999950652092641779e-01,4.934758691788054819e-06
1.950000000000000000e+02,9.999990408641654671e-01,9.591347127635430070e-07
1.955000000000000000e+02,9.999895435141473721e-01,1.045634226737313099e-05
1.960000000000000000e+02,9.999981333185290477e-01,1.866678517536968229e-06
1.965000000000000000e+02,9.999946769024301574e-01,5.323062953532797792e-06
1.970000000000000000e+02,9.999989950877667955e-01,1.004911295510169111e-06
1.975000000000000000e+02,9.999893293946954254e-01,1.067045776204089691e-05
1.980000000000000000e+02,9.999976842612741113e-01,2.315731354340933024e-06
1.985000000000000000e+02,9.999953332873385836e-01,4.666687727361562565e-06
1.990000000000000000e+02,9.999988270330474327e-01,1.172965482854060326e-06
1.995000000000000000e+02,9.999908742332441758e-01,9.125659115261086640e-06
2.000000000000000000e+02,9.999972934240044520e-01,2.706558802967329314e-06
2.005000000000000000e+02,9.999967408112911960e-01,3.259177865144735620e-06
2.010000000000000000e+02,9.999985753498379371e-01,1.424646169478904767e-06
2.015000000000000000e+02,9.999935455169390863e-01,6.454429692492880122e-06
2.020000000000000000e+02,9.999965108225238319e-01,3.489145118606984397e-06
2.025000000000000000e+02,9.999981710621701492e-01,1.828934893532974115e-06
2.030000000000000000e+02,9.999980057493047525e-01,1.994241843217281485e-06
2.035000000000000000e+02,9.999962661873746939e-01,3.733795043592280649e-06
2.040000000000000000e+02,9.999949555268285994e-01,5.044421609090576908e-06
2.045000000000000000e+02,9.999989637618291738e-01,1.036236962237424564e-06
2.050000000000000000e+02,9.999970104946933613e-01,2.989489830462765951e-06
2.055000000000000000e+02,9.999981637294599324e-01,1.836266316557200184e-06
2.060000000000000000e+02,9.999927828496433246e-01,7.217071122833651486e-06
2.065000000000000000e+02,9.999989458059126424e-01,1.054192955818322730e-06
2.070000000000000000e+02,9.999958713415167955e-01,4.128634836786382323e-06
2.075000000000000000e+02,9.999990030385044193e-01,9.969602352555284597e-07
2.080000000000000000e+02,9.999907711877374927e-01,9.228698253371803162e-06
2.085000000000000000e+02,9.999984574447392527e-01,1.542553400568635880e-06
2.090000000000000000e+02,9.999951689744200900e-01,4.830996405358334300e-06
2.095000000000000000e+02,9.999991194276756090e-01,8.805715029369665103e-07
2.100000000000000000e+02,9.999898837625756931e-01,1.011610455692313337e-05
2.105000000000000000e+02,9.999979654858286438e-01,2.034509670179041052e-06
2.110000000000000000e+02,9.999953688859098966e-01,4.631088921347448206e-06
2.115000000000000000e+02,9.999989871514183282e-01,1.012847658188320565e-06
2.120000000000000000e+02,9.999906522537630460e-01,9.347633155076806588e-06
2.125000000000000000e+02,9.999976155303915704e-01,2.384458577697756709e-06
2.130000000000000000e+02,9.999964371064091750e-01,3.562879993923573352e-06
2.135000000000000000e+02,9.999988083752586743e-01,1.191622539975512041e-06
2.140000000000000000e+02,9.999928103071455965e-01,7.189626293424566938e-06
2.145000000000000000e+02,9.999971007621079044e-01,2.899215166829449686e-06
2.150000000000000000e+02,9.999978267986608937e-01,2.173197033217277863e-06
2.155000000000000000e+02,9.999984380241352389e-01,1.561970311758642538e-06
2.160000000000000000e+02,9.999954609891716917e-01,4.538984646695887193e-06
2.165000000000000000e+02,9.999959698525222596e-01,4.030109464814302100e-06
2.170000000000000000e+02,9.999988394702492567e-01,1.160528472654576149e-06
2.175000000000000000e+02,9.999976825527042701e-01,2.317436767595992819e-06
2.180000000000000000e+02,9.999976370522590807e-01,2.362940738298568988e-06
2.185000000000000000e+02,9.999941202335056456e-01,5.879708017131335396e-06
2.190000000000000000e+02,9.999990998803915954e-01,9.001186462853638659e-07
2.195000000000000000e+02,9.999966346723392352e-01,3.365310667691190361e-06
2.200000000000000000e+02,9.999988389478818851e-01,1.161050409370645298e-06
2.205000000000000000e+02,9.999920511800446388e-01,7.948732188678420130e-06
2.210000000000000000e+02,9.999987543055086636e-01,1.245693250884194470e-06
2.215000000000000000e+02,9.999957501025340534e-01,4.249874151263099975e-06
2.220000000000000000e+02,9.999991853950463971e-01,8.146041619028210334e-07
2.225000000000000000e+02,9.999906670325213742e-01,9.332853682542108231e-06
2.230000000000000000e+02,9.999982454105410534e-01,1.754586697932936090e-06
2.235000000000000000e+02,9.999955550620536204e-01,4.444914228796115196e-06
2.240000000000000000e+02,9.999991232116292039e-01,8.767876757964643275e-07
2.245000000000000000e+02,9.999907053713146254e-01,9.294516857605295002e-06
2.250000000000000000e+02,9.999978730435952201e-01,2.126949493419516557e-06
2.255000000000000000e+02,9.999962410451489481e-01,3.758939111864201266e-06
2.260000000000000000e+02,9.999989779380200616e-01,1.022060766353583006e-06
2.265000000000000000e+02,9.999922483428674846e-01,7.751579504833294720e-06
2.270000000000000000e+02,9.999975114961314748e-01,2.488488374918773616e-06
2.275000000000000000e+02,9.999974770778911060e-01,2.522915934388691994e-06
2.280000000000000000e+02,9.999987400221517220e-01,1.259974545142483748e-06
2.285000000000000000e+02,9.999946611769455762e-01,5.338786580599830245e-06
2.290000000000000000e+02,9.999967385735046843e-01,3.261398592524500373e-06
2.295000000000000000e+02,9.999986179885986814e-01,1.382009765737990392e-06
2.300000000000000000e+02,9.999982053724941755e-01,1.794620472228558583e-06
2.305000000000000000e+02,9.999969913562708479e-01,3.008632316614523461e-06
2.310000000000000000e+02,9.999952607299817942e-01,4.739226492800341362e-06
2.315000000000000000e+02,9.999991474472025299e-01,8.525519302748918449e-07
2.320000000000000000e+02,9.999973181913082154e-01,2.681796698045246785e-06
2.325000000000000000e+02,9.999985369629506016e-01,1.463034354998171693e-06
2.330000000000000000e+02,9.999933077087369560e-01,6.692224979176764066e-06
2.335000000000000000e+02,9.999990016233848422e-01,9.983757024434325444e-07
2.340000000000000000e+02,9.999963722944453792e-01,3.627687726881489994e-06
2.345000000000000000e+02,9.999991713035235597e-01,8.286956089120778302e-07
2.350000000000000000e+02,9.999916183410961779e-01,8.381565706816473948e-06
2.355000000000000000e+02,9.999985267095633512e-01,1.473288718800702668e-06
2.360000000000000000e+02,9.999958746904411555e-01,4.125288627254697360e-06
2.365000000000000000e+02,9.999992299094133674e-01,7.700899817830730854e-07
2.370000000000000000e+02,9.999910236896299986e-01,8.976205934763115124e-06
2.375000000000000000e+02,9.999981082506478325e-01,1.891745076143536153e-06
2.380000000000000000e+02,9.999961744435894584e-01,3.825539592106075304e-06
2.385000000000000000e+02,9.999991115656671203e-01,8.884335980230417817e-07
2.390000000000000000e+02,9.999919059176963776e-01,8.093997544200703942e-06
2.395000000000000000e+02,9.999978045567032847e-01,2.195433080554032301e-06
2.400000000000000000e+02,9.999971675887596723e-01,2.832402977936965272e-06
2.405000000000000000e+02,9.999989480676660936e-01,1.051930466511308282e-06
2.410000000000000000e+02,9.999939324427739029e-01,6.067509836116258271e-06
2.415000000000000000e+02,9.999972929483579298e-01,2.707031514059821120e-06
2.420000000000000000e+02,9.999983319014906780e-01,1.668096105467142820e-06
2.425000000000000000e+02,9.999985925296390743e-01,1.407465819336373158e-06
2.430000000000000000e+02,9.999962697899628106e-01,3.730192355555494998e-06
2.435000000000000000e+02,9.999961911064800812e-01,3.808860887133391770e-06
2.440000000000000000e+02,9.999990856901239678e-01,9.143090229368766586e-07
2.445000000000000000e+02,9.999978968711200622e-01,2.103120527952029306e-06
2.450000000000000000e+02,9.999980986529670712e-01,1.901342483456858190e-06
2.455000000000000000e+02,9.999944738779860121e-01,5.526072269224080458e-06
2.460000000000000000e+02,9.999991756523277653e-01,8.243469205027054159e-07
2.465000000000000000e+02,9.999969902564351809e-01,3.009730374925467800e-06
2.470000000000000000e+02,9.999990517591401673e-01,9.482397165250233684e-07
2.475000000000000000e+02,9.999926658159294934e-01,7.334110467160925850e-06
2.480000000000000000e+02,9.999987971804061848e-01,1.202818485368517543e-06
2.485000000000000000e+02,9.999962947169864780e-01,3.705265597231388597e-06
2.490000000000000000e+02,9.999992935557868723e-01,7.064436331472023767e-07
2.495000000000000000e+02,9.999915775268741758e-01,8.422380758821290669e-06
2.500000000000000000e+02,9.999983442799011968e-01,1.655717461801486934e-06
2.505000000000000000e+02,9.999962431128673890e-01,3.756870476712137474e-06
2.510000000000000000e+02,9.999992242471490433e-01,7.757523160512036497e-07
2.515000000000000000e+02,9.999918078071935446e-01,8.192105914739400419e-06
2.520000000000000000e+02,9.999980308457183664e-01,1.969147739977472611e-06
2.525000000000000000e+02,9.999969347350357030e-01,3.065254805423300866e-06
2.530000000000000000e+02,9.999990969765415461e-01,9.030224272787990003e-07
2.535000000000000000e+02,9.999933352239320783e-01,6.664718674609382276e-06
2.540000000000000000e+02,9.999976833778241314e-01,2.316608084473870122e-06
2.545000000000000000e+02,9.999980201435759719e-01,1.979852817468596982e-06
2.550000000000000000e+02,9.999988675360274026e-01,1.132461181052590860e-06
2.555000000000000000e+02,9.999955274346563616e-01,4.472539737343517174e-06
2.560000000000000000e+02,9.999969102592910497e-01,3.089716288151578283e-06
2.565000000000000000e+02,9.999989281898589155e-01,1.071809146324653739e-06
2.570000000000000000e+02,9.999983605880368165e-01,1.639406253861608320e-06
2.575000000000000000e+02,9.999975408648911213e-01,2.459127469212063488e-06
2.580000000000000000e+02,9.999955025053642865e-01,4.497457138152860523e-06
2.585000000000000000e+02,9.999992614483570463e-01,7.385509780410970393e-07
2.590000000000000000e+02,9.999975650779632241e-01,2.434912510063114155e-06
2.595000000000000000e+02,9.999988119795432118e-01,1.188018671438584306e-06
2.600000000000000000e+02,9.999937359345562049e-01,6.264008749479188509e-06
2.605000000000000000e+02,9.999990351487030305e-01,9.648505202575208273e-07
2.610000000000000000e+02,9.999967770495590269e-01,3.222936667102160868e-06
2.615000000000000000e+02,9.999992956495138419e-01,7.043498641001733063e-07
2.620000000000000000e+02,9.999923155943315489e-01,7.684327847923277943e-06
2.625000000000000000e+02,9.999985872760749350e-01,1.412722289040324597e-06
2.630000000000000000e+02,9.999964385154317403e-01,3.561469214763413049e-06
2.635000000000000000e+02,9.999993163963798448e-01,6.836031600787606521e-07
2.640000000000000000e+02,9.999919574911373399e-01,8.042425054921586991e-06
2.645000000000000000e+02,9.999982319834856970e-01,1.768012404812502325e-06
2.650000000000000000e+02,9.999968060716140084e-01,3.193916923605044644e-06
2.655000000000000000e+02,9.999992115325969655e-01,7.884667961866043129e-07
2.660000000000000000e+02,9.999929178894912951e-01,7.082045581974227844e-06
2.665000000000000000e+02,9.999979591376610966e-01,2.040852810525350947e-06
2.670000000000000000e+02,9.999977226954118725e-01,2.277299469666260734e-06
2.675000000000000000e+02,9.999990579250084277e-01,9.420733770859612832e-07
2.680000000000000000e+02,9.999948226774592053e-01,5.177288025404180871e-06
2.685000000000000000e+02,9.999974426858045939e-01,2.557296185923263465e-06
2.690000000000000000e+02,9.999986985076383394e-01,1.301490957006379290e-06
2.695000000000000000e+02,9.999987126960396822e-01,1.287300176455730139e-06
2.700000000000000000e+02,9.999968976319937308e-01,3.102355764839082042e-06
2.705000000000000000e+02,9.999963611472317826e-01,3.638824291662956512e-06
2.710000000000000000e+02,9.999992501832284386e-01,7.498161480601339690e-07
2.715000000000000000e+02,9.999980689841880821e-01,1.931009038891318141e-06
2.720000000000000000e+02,9.999984469047020763e-01,1.553092252359888903e-06
2.725000000000000000e+02,9.999947625636937953e-01,5.237393130408385389e-06
2.730000000000000000e+02,9.999992191213010750e-01,7.808780857487818139e-07
2.735000000000000000e+02,9.999972811342452417e-01,2.718855289463029123e-06
2.740000000000000000e+02,9.999992095319356622e-01,7.904672669756251935e-07
2.745000000000000000e+02,9.999931750124926300e-01,6.824924561388279187e-06
2.750000000000000000e+02,9.999988303239163434e-01,1.169675049039753389e-06
2.755000000000000000e+02,9.999967384929865366e-01,3.261493741746335218e-06
2.760000000000000000e+02,9.999993778575306802e-01,6.221420314478365299e-07
2.765000000000000000e+02,9.999923334736944280e-01,7.666449925558538325e-06
2.770000000000000000e+02,9.999984323256277952e-01,1.567671813029747341e-06
2.775000000000000000e+02,9.999967943659354708e-01,3.205622157720355858e-06
2.780000000000000000e+02,9.999993069237946841e-01,6.930757803225162661e-07
2.785000000000000000e+02,9.999927141091644600e-01,7.285822071878556017e-06
2.790000000000000000e+02,9.999981638601269651e-01,1.836133632471259602e-06
2.795000000000000000e+02,9.999974765691195255e-01,2.523424214473379834e-06
2.800000000000000000e+02,9.999991924664051179e-01,8.075326968226548274e-07
2.805000000000000000e+02,9.999942144225325569e-01,5.785534188507135411e-06
2.810000000000000000e+02,9.999978197296703897e-01,2.180257411721342464e-06
2.815000000000000000e+02,9.999984276460882615e-01,1.572351755685374997e-06
2.820000000000000000e+02,9.999989673268595558e-01,1.032670753908782046e-06
2.825000000000000000e+02,9.999962147708686411e-01,3.785210770157476645e-06
2.830000000000000000e+02,9.999970431669378268e-01,2.956811419707605637e-06
2.835000000000000000e+02,9.999991472921884172e-01,8.527071495567639658e-07
2.840000000000000000e+02,9.999984842179392430e-01,1.515777338534363139e-06
2.845000000000000000e+02,9.999979671931488179e-01,2.032801612594781204e-06
2.850000000000000000e+02,9.999956942918416525e-01,4.305675250115825747e-06
2.855000000000000000e+02,9.999993304234336966e-01,6.695760327302124892e-07
2.860000000000000000e+02,9.999977691639039268e-01,2.230828366811543617e-06
2.865000000000000000e+02,9.999990201680036828e-01,9.798307740727096871e-07
2.870000000000000000e+02,9.999940916841651983e-01,5.908266426324360054e-06
2.875000000000000000e+02,9.999990555275857229e-01,9.444717188333839886e-07
2.880000000000000000e+02,9.999971120897676036e-01,2.887899386072589891e-06
2.885000000000000000e+02,9.999993899938928177e-01,6.100056459956704202e-07
2.890000000000000000e+02,9.999929018265397707e-01,7.098107366321215750e-06
2.895000000000000000e+02,9.999986423547818637e-01,1.357643628630000876e-06
2.900000000000000000e+02,9.999968998227217742e-01,3.100165820946187978e-06
2.905000000000000000e+02,9.999993876967749884e-01,6.123028681859210565e-07
2.910000000000000000e+02,9.999927360849072411e-01,7.263846699245846139e-06
2.915000000000000000e+02,9.999983397881180291e-01,1.660207899156773692e-06
2.920000000000000000e+02,9.999973116574111254e-01,2.688334663325520069e-06
2.925000000000000000e+02,9.999992932203859430e-01,7.067790961379216697e-07
2.930000000000000000e+02,9.999937525606494848e-01,6.247388756319693925e-06
2.935000000000000000e+02,9.999980842529124780e-01,1.915738138347222730e-06
2.940000000000000000e+02,9.999981525895750289e-01,1.847407208432905179e-06
2.945000000000000000e+02,9.999991455495358395e-01,8.544490492923273450e-07
2.950000000000000000e+02,9.999955444352505163e-01,4.455539156955623525e-06
2.955000000000000000e+02,9.999975557586108232e-01,2.444225121078780205e-06
2.960000000000000000e+02,9.999989681243516282e-01,1.031874781509678485e-06
2.965000000000000000e+02,9.999988080463676487e-01,1.191950434797917069e-06
2.970000000000000000e+02,9.999973961644508247e-01,2.603826901981243225e-06
2.975000000000000000e+02,9.999964935325229565e-01,3.506442237122264771e-06
2.980000000000000000e+02,9.999993590989404435e-01,6.409005735008577176e-07
2.985000000000000000e+02,9.999982101606879059e-01,1.789833718568445420e-06
2.990000000000000000e+02,9.999987166643560244e-01,1.283333552648535658e-06
2.995000000000000000e+02,9.999950038366117733e-01,4.996125251954808277e-06
3.000000000000000000e+02,9.999992428706786507e-01,7.571288002106157933e-07
3.005000000000000000e+02,9.999975244582894884e-01,2.475533250834160981e-06
