Protocol,T,AGF,Omega_peak,Energy,PulseArea
quartit_STIRAP,13.5,0.9998547703858772,1.9999718188640583,541.4317073202875,326.60016908650016
quartit_STIRAP,14.0,0.9999085038521696,1.9999718188640583,561.4847335173351,338.69647164525946
quartit_STIRAP,14.5,0.9999959957841522,1.9999718188640583,581.5377597143829,350.79277420401877
quartit_STIRAP,15.0,0.9998771607788243,1.9999718188640583,601.5907859114305,362.88907676277796
quartit_STIRAP,15.5,0.9999146120089202,1.9999718188640583,621.6438121084782,374.98537932153727
quartit_STIRAP,16.0,0.9999499999850563,1.9999718188640583,641.696838305526,387.0816818802965
quartit_STIRAP,16.5,0.9999942873373386,1.9999718188640583,661.7498645025736,399.17798443905576
quartit_STIRAP,17.0,0.9998732758248325,1.9999718188640583,681.8028906996212,411.274286997815
quartit_STIRAP,17.5,0.9999080249395839,1.9999718188640583,701.855916896669,423.37058955657426
quartit_STIRAP,18.0,0.9999440724494318,1.9999718188640583,721.9089430937166,435.4668921153336
quartit_STIRAP,18.5,0.999999985946415,1.9999718188640583,741.9619692907642,447.5631946740928
quartit_STIRAP,19.0,0.9999107096419214,1.9999718188640583,762.014995487812,459.6594972328521
quartit_STIRAP,19.5,0.999917054680546,1.9999718188640583,782.0680216848597,471.75579979161137
quartit_STIRAP,20.0,0.9999527556768927,1.9999718188640583,802.1210478819073,483.8521023503706
quartit_STIRAP,20.5,0.9999991950851997,1.9999718188640583,822.1740740789551,495.94840490912986
quartit_STIRAP,21.0,0.9999303159466859,1.9999718188640583,842.2271002760028,508.0447074678891
quartit_STIRAP,21.5,0.9999170176674064,1.9999718188640583,862.2801264730504,520.1410100266485
quartit_STIRAP,22.0,0.9999561375608549,1.9999718188640583,882.3331526700981,532.2373125854076
quartit_STIRAP,22.5,0.9999957729214927,1.9999718188640583,902.3861788671459,544.333615144167
quartit_STIRAP,23.0,0.9999519047556144,1.9999718188640583,922.4392050641934,556.4299177029262
quartit_STIRAP,23.5,0.9999197692599161,1.9999718188640583,942.4922312612412,568.5262202616855
quartit_STIRAP,24.0,0.99996007712917,1.9999718188640583,962.5452574582889,580.6225228204448
quartit_STIRAP,24.5,0.9999917805616713,1.9999718188640583,982.5982836553364,592.718825379204
quartit_STIRAP,25.0,0.9999684826794685,1.9999718188640583,1002.6513098523842,604.8151279379633
quartit_STIRAP,25.5,0.999922608189733,1.9999718188640583,1022.7043360494318,616.9114304967225
quartit_STIRAP,26.0,0.999962132245954,1.9999718188640583,1042.7573622464797,629.0077330554818
quartit_STIRAP,26.5,0.9999876651347266,1.9999718188640583,1062.8103884435272,641.1040356142411
quartit_STIRAP,27.0,0.9999817886082472,1.9999718188640583,1082.863414640575,653.2003381730003
quartit_STIRAP,27.5,0.9999276419668434,1.9999718188640583,1102.9164408376228,665.2966407317597
quartit_STIRAP,28.0,0.999962829159383,1.9999718188640583,1122.9694670346703,677.3929432905189
quartit_STIRAP,28.5,0.999984413575693,1.9999718188640583,1143.022493231718,689.4892458492782
quartit_STIRAP,29.0,0.9999911352499398,1.9999718188640583,1163.0755194287658,701.5855484080375
quartit_STIRAP,29.5,0.999934490354471,1.9999718188640583,1183.1285456258133,713.6818509667967
quartit_STIRAP,30.0,0.9999620539784815,1.9999718188640583,1203.181571822861,725.7781535255559
qubit_alloptical,0.5,0.9999813556655848,31.43575424062049,1301.9906457750049,155.84433341679764
qubit_alloptical,1.0,0.999846472477681,13.617641029333287,653.4984523458677,172.8526207163266
qubit_alloptical,1.5,0.9999811053602918,8.244785282812007,517.2263035411938,198.3084783316873
qubit_alloptical,2.0,0.9998497590061867,5.727206684543423,490.7933523284429,227.98582387321864
qubit_alloptical,2.5,0.9999742596424548,4.295254089937353,502.7775612379337,259.736764355477
qubit_alloptical,3.0,0.9999015164281149,3.379775243969977,532.0590105074925,292.58999763551697
qubit_alloptical,3.5,0.999972583090285,2.7511381751153854,570.4926216319902,326.07902173273857
qubit_alloptical,4.0,0.9999075176188026,2.2975470002008915,614.3520637141454,359.9625294628362
qubit_alloptical,4.5,0.9999537355715342,2.044090057290863,661.7108344247906,394.1069590546709
qubit_alloptical,5.0,0.9999509184702028,2.0364425607319707,711.4757264320787,428.43393209120484
qubit_alloptical,5.5,0.9999528554759047,2.0305643607242443,762.9791380434878,462.8951134459234
qubit_alloptical,6.0,0.9999591272435838,2.0260011612072355,815.7885954007913,497.4595461756023
qubit_alloptical,6.5,0.9999294284884745,2.022364242078349,869.6101527591065,532.1063685971163
qubit_alloptical,7.0,0.9999794023479275,2.019439566434362,924.2359669659652,566.8213521110356
qubit_alloptical,7.5,0.9999325712400354,2.0170069902757826,979.5141746955585,601.5945342796858
qubit_alloptical,8.0,0.9999813613591035,2.015043515136739,1035.330721861346,636.4184048279241
qubit_alloptical,8.5,0.9999035950063135,2.0133969293817415,1091.597934983151,671.2879717141554
qubit_alloptical,9.0,0.9999885173848686,2.011992683434156,1148.2470683963966,706.2006514431914
qubit_alloptical,9.5,0.9999168975926797,2.010786465186394,1205.223288936606,741.1525830518399
qubit_alloptical,10.0,0.9999891279595715,2.0097434275128974,1262.4822068457768,776.1402819405763
qubit_alloptical,10.5,0.9998942408940342,2.0088405848200654,1319.9874175257298,811.1620745605074
qubit_alloptical,11.0,0.9999891238151719,2.0080841471007482,1377.708722016069,846.2159195356633
qubit_alloptical,11.5,0.9999174863415383,2.0074187274916584,1435.6208141572886,881.3006138427726
qubit_alloptical,12.0,0.9999898644599885,2.0068304779463224,1493.7022955267062,916.4148128613896
qubit_alloptical,12.5,0.9999021529630131,2.0063080535230884,1551.9349250112928,951.5573728130914
qubit_alloptical,13.0,0.9999869209795614,2.005842095453198,1610.3030392514233,986.7309943403122
qubit_alloptical,13.5,0.9999325993708261,2.005424832946933,1668.7930994654694,1021.9324611858674
qubit_alloptical,14.0,0.9999883068646541,2.0050497740059035,1727.3933330750492,1057.1599822759495
qubit_alloptical,14.5,0.9999259429490138,2.004711463475771,1786.093447361352,1092.4126959944153
qubit_alloptical,15.0,0.9999824752701822,2.004405292328979,1844.8843985000765,1127.6895966332559
qubit_alloptical,15.5,0.9999555652278819,2.004127346279345,1903.7582036344108,1162.99035057972
qubit_alloptical,16.0,0.9999837470927793,2.00387428480248,1962.7077867305986,1198.3156824640032
qubit_alloptical,16.5,0.9999538174381813,2.0036432438457994,2021.7268511976,1233.6675422970159
qubit_alloptical,17.0,0.9999730250387631,2.003431757112554,2080.8097738925276,1269.041504907214
qubit_alloptical,17.5,0.9999763359639193,2.0032376920018415,2139.9515163512547,1304.4365180555892
qubit_alloptical,18.0,0.9999745325486487,2.003059197192943,2199.147549997514,1339.8518244673771
qubit_alloptical,18.5,0.999976307534052,2.002894659531038,2258.393792775083,1375.287222571855
qubit_alloptical,19.0,0.9999583363863931,2.0027426683856904,2317.686555175429,1410.745802261955
qubit_alloptical,19.5,0.9999888401375495,2.002601986047601,2377.0224940423327,1446.226089957188
qubit_alloptical,20.0,0.9999622500330985,2.0024715230254686,2436.398572850013,1481.7246913570489
qubit_alloptical,20.5,0.9999888050190361,2.002350317345562,2495.812027399969,1517.2410819771833
qubit_alloptical,21.0,0.9999427117851534,2.0022375171317597,2555.260336076653,1552.774356147086
qubit_alloptical,21.5,0.9999929633366273,2.002132365886202,2614.7411939578615,1588.3262669594728
qubit_alloptical,22.0,0.9999520115367282,2.0020341900090735,2674.252490199182,1623.900152269756
qubit_alloptical,22.5,0.9999930397543964,2.001942388174661,2733.792288211166,1659.4894603739558
qubit_alloptical,23.0,0.9999331987433269,2.0018564222511865,2793.3588082293873,1695.0936503992323
qubit_alloptical,23.5,0.9999924716883817,2.0017758095290263,2852.950411941922,1730.7125748833846
qubit_alloptical,24.0,0.9999493172519871,2.001700116029197,2912.56558889293,1766.348368191537
qubit_alloptical,24.5,0.9999932635190968,2.0016289507374805,2972.202944424529,1802.0032608025606
qubit_alloptical,25.0,0.9999347997054573,2.0015619606145596,3031.861188955958,1837.6712446671286
qubit_alloptical,25.5,0.9999907389085646,2.0014988262684312,3091.539128428234,1873.352448677935
qubit_alloptical,26.0,0.9999560376167487,2.0014392581878853,3151.2356557683247,1909.0459826704887
qubit_alloptical,26.5,0.9999922482320294,2.001382993460345,3210.94974324728,1944.7560055278611
qubit_alloptical,27.0,0.9999471384692926,2.001329792900105,3270.6804356243656,1980.4813231466335
qubit_alloptical,27.5,0.9999881060753781,2.0012794385289205,3330.426843984479,2016.2184192792722
qubit_alloptical,28.0,0.9999690685483167,2.001231731367357,3390.188140187799,2051.966177773713
qubit_alloptical,28.5,0.9999898127371043,2.001186489484051,3449.963551862222,2087.7244046441538
qubit_alloptical,29.0,0.9999647475219522,2.0011435462775675,3509.752357877489,2123.5006636114254
qubit_alloptical,29.5,0.9999826458871593,2.0011027489555726,3569.5538842479414,2159.28786968247
qubit_alloptical,30.0,0.9999824982592127,2.0010639571863273,3629.367500417307,2195.0843840377465
quartit_alloptical,0.5,0.9999813907354513,31.435754240543318,433.9968819249468,51.94811113892837
quartit_alloptical,1.0,0.999952878582523,13.617641029293669,217.8328174485995,57.61754023877151
quartit_alloptical,1.5,0.9999813565439263,8.244785282812119,172.4087678470648,66.10282611056232
quartit_alloptical,2.0,0.9999514847086178,5.727206684540882,163.59778410947115,75.99527462440307
quartit_alloptical,2.5,0.9999765065523587,4.295254089932992,167.59252041264577,86.57892145182612
quartit_alloptical,3.0,0.9999651086392699,3.379775243969977,177.35300350249744,97.52999921183893
quartit_alloptical,3.5,0.9999772989322327,2.7511381751063317,190.16420721066453,108.69300724424599
quartit_alloptical,4.0,0.9999636224835239,2.297547000200939,204.78402123804358,119.9875098209431
quartit_alloptical,4.5,0.999968291034412,2.044090057281072,220.57027814161992,131.36898635156635
quartit_alloptical,5.0,0.9999763022132747,2.036442560728397,237.1585754773604,142.81131069706873
quartit_alloptical,5.5,0.9999723095757693,2.0305643607241857,254.32637934782687,154.29837114864
quartit_alloptical,6.0,0.9999773696323973,2.026001161207286,271.9295318002638,165.81984872520073
quartit_alloptical,6.5,0.9999651473388618,2.0223642420783645,289.87005091969894,177.36878953237033
quartit_alloptical,7.0,0.9999849702397444,2.0194395664343987,308.0786556553221,188.94045070367844
quartit_alloptical,7.5,0.9999708281836028,2.0170069902757826,326.504724898532,200.53151142656947
quartit_alloptical,8.0,0.999984943025007,2.01504351513673,345.1102406204461,212.139468275973
quartit_alloptical,8.5,0.9999631792588118,2.0133969293817238,363.86597832771935,223.76265723805318
quartit_alloptical,9.0,0.9999887417495806,2.011992683431683,382.7490227988118,235.40021714773908
quartit_alloptical,9.5,0.9999710518646368,2.010786465186394,401.7410963121977,247.05086101727744
quartit_alloptical,10.0,0.9999892072119003,2.009743427510565,420.8274022819261,258.7134273135273
quartit_alloptical,10.5,0.9999655325091833,2.0088405848178565,439.9958058419052,270.387358186832
quartit_alloptical,11.0,0.9999892671343849,2.0080841471007433,459.2362406720216,282.07197317855395
quartit_alloptical,11.5,0.9999741246814107,2.007418727491227,478.5402713857602,293.766871280922
quartit_alloptical,12.0,0.9999899283990399,2.0068304779463224,497.90076517556884,305.4716042871303
quartit_alloptical,12.5,0.9999697513459438,2.006308053523085,517.3116416704307,317.1857909376967
quartit_alloptical,13.0,0.9999870104340844,2.0058420954519636,536.7676797504728,328.9103314467695
quartit_alloptical,13.5,0.999978594597955,2.00542483294586,556.2643664884918,340.6441537286238
quartit_alloptical,14.0,0.9999884306956845,2.0050497740059035,575.7977776916831,352.38666075864944
quartit_alloptical,14.5,0.9999757078552018,2.004711463475771,595.3644824537836,364.13756533147057
quartit_alloptical,15.0,0.9999835326910691,2.0044052923289395,614.9614661666992,375.8965322110918
quartit_alloptical,15.5,0.9999836880179199,2.0041273462793376,634.5860678781382,387.6634501932407
quartit_alloptical,16.0,0.999985938132515,2.003874284801818,654.2359289101983,399.4385608213334
quartit_alloptical,16.5,0.9999818188427085,2.0036432438457994,673.9089503992059,411.2225140990109
quartit_alloptical,17.0,0.9999799115211475,2.0034317571125513,693.6032579641773,423.0138349690743
quartit_alloptical,17.5,0.9999882566779184,2.003237692001837,713.3171721170814,434.81217268519197
quartit_alloptical,18.0,0.9999835393060076,2.003059197192709,733.0491833325116,446.61727482246476
quartit_alloptical,18.5,0.9999872058705763,2.0028946595306327,752.79793092503,458.4290741906196
quartit_alloptical,19.0,0.999977268221371,2.002742668385586,772.5621850584739,470.2486007539837
quartit_alloptical,19.5,0.9999915221057423,2.002601986047601,792.3408313474383,482.07536331905703
quartit_alloptical,20.0,0.999982105969033,2.002471523025467,812.1328576166713,493.9082304523487
quartit_alloptical,20.5,0.9999910688307099,2.002350317345561,831.9373424666578,505.7470273257302
quartit_alloptical,21.0,0.9999762143521906,2.0022375171311864,851.7534453588818,517.591452049025
quartit_alloptical,21.5,0.999993018486687,2.0021323658856574,871.5803979859563,529.4420889864923
quartit_alloptical,22.0,0.9999820672694393,2.002034190009072,891.41749673306,541.3000507565837
quartit_alloptical,22.5,0.9999930956275609,2.001942388174233,911.2640960703841,553.163153457979
quartit_alloptical,23.0,0.9999769917289723,2.001856422251075,931.1196027431276,565.0312167997427
quartit_alloptical,23.5,0.9999927179875572,2.001775809528828,950.9834706473114,576.9041916277997
quartit_alloptical,24.0,0.9999834550258575,2.001700116029197,970.8551962976433,588.78278939718
quartit_alloptical,24.5,0.9999933631125735,2.001628950737482,990.7343148081789,600.6677536008556
quartit_alloptical,25.0,0.9999793906885628,2.0015619606145587,1010.6203963186526,612.5570815557091
quartit_alloptical,25.5,0.9999909604724205,2.001498826268194,1030.5130428094085,624.450816225976
quartit_alloptical,26.0,0.9999859273060867,2.001439258187569,1050.4118852561076,636.348660890161
quartit_alloptical,26.5,0.999992295673842,2.001382993460345,1070.3165810824223,648.2520018426153
quartit_alloptical,27.0,0.9999828961158412,2.0013297928998304,1090.2268118747897,660.1604410488794
quartit_alloptical,27.5,0.9999883578906739,2.001279438528914,1110.1422813281638,672.0728064264275
quartit_alloptical,28.0,0.9999889117483829,2.001231731367357,1130.0627133959329,683.9887259245708
quartit_alloptical,28.5,0.9999905236081025,2.001186489483934,1149.9878506207378,695.9081348813817
quartit_alloptical,29.0,0.9999868140421203,2.0011435462775675,1169.9174526258294,707.8335545371419
quartit_alloptical,29.5,0.9999856363994928,2.001102748955571,1189.8512947493095,719.7626232274853
quartit_alloptical,30.0,0.999991753012931,2.001063957186317,1209.7891668057723,731.6947946792526
qubit_STIRSAP,0.5,0.9999814347804566,4.999622587992547,180.11961830853465,55.65592003607607
qubit_STIRSAP,1.0,0.9998476265522394,2.4998112939962733,180.29842704098186,85.27851225813227
qubit_STIRSAP,1.5,0.9999812934006382,1.9999718188640583,220.46408234588364,118.13272776557008
qubit_STIRSAP,2.0,0.9998492470367694,1.9999718188640583,270.6264492939201,152.38542859635677
qubit_STIRSAP,2.5,0.9999741906429161,1.9999718188640585,324.7875008991876,187.34758939069326
qubit_STIRSAP,3.0,0.9998999914181127,1.9999718188640583,380.94789483308546,222.7108673295569
qubit_STIRSAP,3.5,0.999972049717252,1.9999718188640585,438.25077009762515,258.3202027865222
qubit_STIRSAP,4.0,0.9999084508601775,1.9999718188640583,496.2676961938183,294.09029479221914
qubit_STIRSAP,4.5,0.9999538773576824,1.9999718188640583,554.7606561777664,329.9707592822248
qubit_STIRSAP,5.0,0.9999515785045208,1.9999718188640585,613.5868398831667,365.9300840748597
qubit_STIRSAP,5.5,0.9999534561171319,1.9999718188640583,672.6553681132459,401.9476179174345
qubit_STIRSAP,6.0,0.9999586918533827,1.9999718188640583,731.90565473683,438.00929358877005
qubit_STIRSAP,6.5,0.9999290796427495,1.9999718188640583,791.2957555092753,474.10521276870156
qubit_STIRSAP,7.0,0.9999792684283195,1.9999718188640585,850.7957102558147,510.22821596325775
qubit_STIRSAP,7.5,0.9999321421811682,1.9999718188640583,910.3835481816344,546.3730006956496
qubit_STIRSAP,8.0,0.9999814890731187,1.9999718188640583,970.0427911906261,582.5355584395245
qubit_STIRSAP,8.5,0.9999038704831282,1.9999718188640583,1029.7608383857464,618.712803992494
qubit_STIRSAP,9.0,0.9999885706606031,1.9999718188640583,1089.5278890693146,654.9023249365415
qubit_STIRSAP,9.5,0.9999171668150953,1.9999718188640585,1149.3362058484238,691.1022082466592
qubit_STIRSAP,10.0,0.9999891183189635,1.9999718188640585,1209.179598808729,727.3109177570316
qubit_STIRSAP,10.5,0.9998940040483181,1.9999718188640585,1269.0530570672133,763.5272059336868
qubit_STIRSAP,11.0,0.9999890937391882,1.9999718188640583,1328.9524808104832,799.7500492715003
qubit_STIRSAP,11.5,0.99991741894789,1.9999718188640583,1388.8744832361776,835.9786002653357
qubit_STIRSAP,12.0,0.9999898617914565,1.9999718188640583,1448.8162420089902,872.2121512068976
qubit_STIRSAP,12.5,0.9999022592196173,1.9999718188640583,1508.7753863672713,908.4501065498952
qubit_STIRSAP,13.0,0.99998692617426,1.9999718188640583,1568.7499102819274,944.6919615711009
qubit_STIRSAP,13.5,0.9999326755866642,1.9999718188640583,1628.7381049133567,980.9372857175233
qubit_STIRSAP,14.0,0.9999883150647566,1.9999718188640585,1688.7385055419118,1017.1857094831048
qubit_STIRSAP,14.5,0.9999258974520375,1.9999718188640583,1748.749849478231,1053.4369139730488
qubit_STIRSAP,15.0,0.9999824579864616,1.9999718188640583,1808.771042391536,1089.6906225355876
qubit_STIRSAP,15.5,0.9999555905570958,1.9999718188640583,1868.8011311550263,1125.9465939991292
qubit_STIRSAP,16.0,0.9999837454970052,1.9999718188640583,1928.8392817827455,1162.20461716698
qubit_STIRSAP,16.5,0.9999538375993895,1.9999718188640583,1988.8847613779428,1198.4645063052878
qubit_STIRSAP,17.0,0.9999730181807088,1.9999718188640583,2048.9369232670206,1234.726097421448
qubit_STIRSAP,17.5,0.999976360073423,1.9999718188640583,2108.9951946819333,1270.989245176128
qubit_STIRSAP,18.0,0.999974541541361,1.9999718188640583,2169.0590664955203,1307.2538203066358
qubit_STIRSAP,18.5,0.99997630851502,1.9999718188640585,2229.12808462141,1343.519707465585
qubit_STIRSAP,19.0,0.9999583204947298,1.9999718188640585,2289.2018427717885,1379.7868033988373
qubit_STIRSAP,19.5,0.9999888495123599,1.9999718188640585,2349.2799763293856,1416.0550154022487
qubit_STIRSAP,20.0,0.9999622614307973,1.9999718188640585,2409.362157138656,1452.3242600086944
qubit_STIRSAP,20.5,0.9999888094493441,1.9999718188640585,2469.4480890592404,1488.5944618662966
qubit_STIRSAP,21.0,0.9999427009075159,1.9999718188640585,2529.537504154612,1524.8655527761457
qubit_STIRSAP,21.5,0.99999296471625,1.9999718188640583,2589.6301594125766,1561.137470863704
qubit_STIRSAP,22.0,0.9999520332426247,1.9999718188640583,2649.7258339129626,1597.4101598627144
qubit_STIRSAP,22.5,0.9999930434258216,1.9999718188640583,2709.8243263729355,1633.683568494202
qubit_STIRSAP,23.0,0.9999331905883777,1.9999718188640583,2769.925453012524,1669.9576499261543
qubit_STIRSAP,23.5,0.9999924684785327,1.9999718188640583,2830.029045692603,1706.2323613019364
qubit_STIRSAP,24.0,0.9999493414593882,1.9999718188640583,2890.134950285644,1742.507663327431
qubit_STIRSAP,24.5,0.9999932660538786,1.9999718188640583,2950.2430252459553,1778.7835199085669
qubit_STIRSAP,25.0,0.9999348004554485,1.9999718188640583,3010.3531403515003,1815.059897832203
qubit_STIRSAP,25.5,0.9999907343669472,1.9999718188640583,3070.4651755937352,1851.336766484431
