epsilon,gamma_t,AGF
-5.102040816326530726e-02,1.676832936811009972e-05,9.999659066842971900e-01
-5.102040816326530726e-02,2.120950887920192640e-05,9.999620444070607128e-01
-5.102040816326530726e-02,2.682695795279727390e-05,9.999571589669514760e-01
-5.102040816326530726e-02,3.393221771895329857e-05,9.999509772922021700e-01
-5.102040816326530726e-02,4.291934260128778017e-05,9.999431602241952710e-01
-5.102040816326530726e-02,5.428675439323859403e-05,9.999332717999120934e-01
-5.102040816326530726e-02,6.866488450042998925e-05,9.999207659281894589e-01
-5.102040816326530726e-02,8.685113737513520580e-05,9.999049475896154560e-01
-5.102040816326530726e-02,1.098541141987558346e-04,9.998849388306045860e-01
-5.102040816326530726e-02,1.389495494373137348e-04,9.998596326884703345e-01
-5.102040816326530726e-02,1.757510624854793067e-04,9.998276270444584890e-01
-5.102040816326530726e-02,2.222996482526195465e-04,9.997871462602121451e-01
-5.102040816326530726e-02,2.811768697974231118e-04,9.997359498498369357e-01
-5.102040816326530726e-02,3.556480306223128661e-04,9.996711996063463168e-01
-5.102040816326530726e-02,4.498432668969443876e-04,9.995893124452949197e-01
-5.102040816326530726e-02,5.689866029018298636e-04,9.994857521351897534e-01
-5.102040816326530726e-02,7.196856730011521675e-04,9.993547938982763057e-01
-5.102040816326530726e-02,9.102981779915217267e-04,9.991891964399729487e-01
-5.102040816326530726e-02,1.151395399326448146e-03,9.989798135582671490e-01
-5.102040816326530726e-02,1.456348477501244378e-03,9.987150910626086953e-01
-5.102040816326530726e-02,1.842069969326716331e-03,9.983804467250884107e-01
-5.102040816326530726e-02,2.329951810515372077e-03,9.979574695253792260e-01
-5.102040816326530726e-02,2.947051702551809708e-03,9.974229450073415215e-01
-5.102040816326530726e-02,3.727593720314941773e-03,9.967476223881149844e-01
-5.102040816326530726e-02,4.714866363457394238e-03,9.958946601671344601e-01
-5.102040816326530726e-02,5.963623316594642357e-03,9.948177535765866386e-01
-5.102040816326530726e-02,7.543120063354623143e-03,9.934587493357938115e-01
-5.102040816326530726e-02,9.540954763499944619e-03,9.917447989952635767e-01
-5.102040816326530726e-02,1.206792640639328847e-02,9.895848498781060210e-01
-5.102040816326530726e-02,1.526417967175233356e-02,9.868654802858378705e-01
-5.102040816326530726e-02,1.930697728883249559e-02,9.834459783441067415e-01
-5.102040816326530726e-02,2.442053094548649744e-02,9.791526972488572289e-01
-5.102040816326530726e-02,3.088843596477484910e-02,9.737727943343592596e-01
-5.102040816326530726e-02,3.906939937054620948e-02,9.670476591073015049e-01
-5.102040816326530726e-02,4.941713361323837872e-02,9.586666115367257213e-01
-5.102040816326530726e-02,6.250551925273975518e-02,9.482619286803284364e-01
-5.102040816326530726e-02,7.906043210907701124e-02,9.354068417843286465e-01
-5.102040816326530726e-02,1.000000000000000056e-01,9.196190199740084115e-01
-4.693877551020408240e-02,9.999999999999999547e-07,9.999779208704105971e-01
-4.693877551020408240e-02,1.264855216855295881e-06,9.999776913854391269e-01
-4.693877551020408240e-02,1.599858719606057360e-06,9.999774003391762589e-01
-4.693877551020408240e-02,2.023589647725155726e-06,9.999770311221882757e-01
-4.693877551020408240e-02,2.559547922699533382e-06,9.999765649368156373e-01
-4.693877551020408240e-02,3.237457542817646685e-06,9.999759760269507636e-01
-4.693877551020408240e-02,4.094915062380427237e-06,9.999752274526219065e-01
-4.693877551020408240e-02,5.179474679231212330e-06,9.999742867583322203e-01
-4.693877551020408240e-02,6.551285568595509496e-06,9.999730930675387874e-01
-4.693877551020408240e-02,8.286427728546842542e-06,9.999715825117101442e-01
-4.693877551020408240e-02,1.048113134154685250e-05,9.999696742129796645e-01
-4.693877551020408240e-02,1.325711365590110898e-05,9.999672600499671660e-01
-4.693877551020408240e-02,1.676832936811009972e-05,9.999642044853658263e-01
-4.693877551020408240e-02,2.120950887920192640e-05,9.999603424981617916e-01
-4.693877551020408240e-02,2.682695795279727390e-05,9.999554555010368162e-01
-4.693877551020408240e-02,3.393221771895329857e-05,9.999492750872555069e-01
-4.693877551020408240e-02,4.291934260128778017e-05,9.999414573361117275e-01
-4.693877551020408240e-02,5.428675439323859403e-05,9.999315697970806438e-01
-4.693877551020408240e-02,6.866488450042998925e-05,9.999190637011232674e-01
-4.693877551020408240e-02,8.685113737513520580e-05,9.999032453025481493e-01
-4.693877551020408240e-02,1.098541141987558346e-04,9.998832383367602938e-01
-4.693877551020408240e-02,1.389495494373137348e-04,9.998579329282049066e-01
-4.693877551020408240e-02,1.757510624854793067e-04,9.998259283929060715e-01
-4.693877551020408240e-02,2.222996482526195465e-04,9.997854472667302428e-01
-4.693877551020408240e-02,2.811768697974231118e-04,9.997342518370486708e-01
-4.693877551020408240e-02,3.556480306223128661e-04,9.996695028126242333e-01
-4.693877551020408240e-02,4.498432668969443876e-04,9.995876159100709479e-01
-4.693877551020408240e-02,5.689866029018298636e-04,9.994840588469383613e-01
-4.693877551020408240e-02,7.196856730011521675e-04,9.993531050084548673e-01
-4.693877551020408240e-02,9.102981779915217267e-04,9.991875094414157665e-01
-4.693877551020408240e-02,1.151395399326448146e-03,9.989781308380343283e-01
-4.693877551020408240e-02,1.456348477501244378e-03,9.987134152362332484e-01
-4.693877551020408240e-02,1.842069969326716331e-03,9.983787767973737459e-01
-4.693877551020408240e-02,2.329951810515372077e-03,9.979558091777001039e-01
-4.693877551020408240e-02,2.947051702551809708e-03,9.974212975680641913e-01
-4.693877551020408240e-02,3.727593720314941773e-03,9.967459868653694155e-01
-4.693877551020408240e-02,4.714866363457394238e-03,9.958930436368048644e-01
-4.693877551020408240e-02,5.963623316594642357e-03,9.948161586463900585e-01
-4.693877551020408240e-02,7.543120063354623143e-03,9.934571835985930299e-01
-4.693877551020408240e-02,9.540954763499944619e-03,9.917432688295724219e-01
-4.693877551020408240e-02,1.206792640639328847e-02,9.895833639425860584e-01
-4.693877551020408240e-02,1.526417967175233356e-02,9.868640495020121195e-01
-4.693877551020408240e-02,1.930697728883249559e-02,9.834446175750838348e-01
-4.693877551020408240e-02,2.442053094548649744e-02,9.791514217195463887e-01
-4.693877551020408240e-02,3.088843596477484910e-02,9.737716243040601682e-01
-4.693877551020408240e-02,3.906939937054620948e-02,9.670466190616625601e-01
-4.693877551020408240e-02,4.941713361323837872e-02,9.586657314284627862e-01
-4.693877551020408240e-02,6.250551925273975518e-02,9.482612422081256875e-01
-4.693877551020408240e-02,7.906043210907701124e-02,9.354063891643091821e-01
-4.693877551020408240e-02,1.000000000000000056e-01,9.196188522293335943e-01
-4.285714285714285754e-02,9.999999999999999547e-07,9.999762029342906811e-01
-4.285714285714285754e-02,1.264855216855295881e-06,9.999759729542719855e-01
-4.285714285714285754e-02,1.599858719606057360e-06,9.999756820462892826e-01
-4.285714285714285754e-02,2.023589647725155726e-06,9.999753148756035381e-01
-4.285714285714285754e-02,2.559547922699533382e-06,9.999748480333430223e-01
-4.285714285714285754e-02,3.237457542817646685e-06,9.999742568787942654e-01
-4.285714285714285754e-02,4.094915062380427237e-06,9.999735102995005454e-01
-4.285714285714285754e-02,5.179474679231212330e-06,9.999725675531075941e-01
-4.285714285714285754e-02,6.551285568595509496e-06,9.999713741811215861e-01
-4.285714285714285754e-02,8.286427728546842542e-06,9.999698659268322354e-01
-4.285714285714285754e-02,1.048113134154685250e-05,9.999679570126582817e-01
-4.285714285714285754e-02,1.325711365590110898e-05,9.999655419321084038e-01
-4.285714285714285754e-02,1.676832936811009972e-05,9.999624864397484991e-01
-4.285714285714285754e-02,2.120950887920192640e-05,9.999586235795578926e-01
-4.285714285714285754e-02,2.682695795279727390e-05,9.999537374166501680e-01
-4.285714285714285754e-02,3.393221771895329857e-05,9.999475573795608696e-01
-4.285714285714285754e-02,4.291934260128778017e-05,9.999397398640631485e-01
-4.285714285714285754e-02,5.428675439323859403e-05,9.999298511677934265e-01
-4.285714285714285754e-02,6.866488450042998925e-05,9.999173467533885029e-01
-4.285714285714285754e-02,8.685113737513520580e-05,9.999015282972975038e-01
-4.285714285714285754e-02,1.098541141987558346e-04,9.998815215405114643e-01
-4.285714285714285754e-02,1.389495494373137348e-04,9.998562164000965868e-01
-4.285714285714285754e-02,1.757510624854793067e-04,9.998242128419030372e-01
-4.285714285714285754e-02,2.222996482526195465e-04,9.997837330151222446e-01
-4.285714285714285754e-02,2.811768697974231118e-04,9.997325368808005486e-01
-4.285714285714285754e-02,3.556480306223128661e-04,9.996677912053857362e-01
-4.285714285714285754e-02,4.498432668969443876e-04,9.995859053281733742e-01
-4.285714285714285754e-02,5.689866029018298636e-04,9.994823501556860945e-01
-4.285714285714285754e-02,7.196856730011521675e-04,9.993513956773820706e-01
-4.285714285714285754e-02,9.102981779915217267e-04,9.991858071455144152e-01
-4.285714285714285754e-02,1.151395399326448146e-03,9.989764321663272550e-01
-4.285714285714285754e-02,1.456348477501244378e-03,9.987117204396689374e-01
-4.285714285714285754e-02,1.842069969326716331e-03,9.983770886304238479e-01
-4.285714285714285754e-02,2.329951810515372077e-03,9.979541280741563991e-01
-4.285714285714285754e-02,2.947051702551809708e-03,9.974196276327204069e-01
-4.285714285714285754e-02,3.727593720314941773e-03,9.967443281482677442e-01
-4.285714285714285754e-02,4.714866363457394238e-03,9.958914028144525421e-01
-4.285714285714285754e-02,5.963623316594642357e-03,9.948145368899043994e-01
-4.285714285714285754e-02,7.543120063354623143e-03,9.934555876195811930e-01
-4.285714285714285754e-02,9.540954763499944619e-03,9.917417043032500379e-01
-4.285714285714285754e-02,1.206792640639328847e-02,9.895818409115184622e-01
-4.285714285714285754e-02,1.526417967175233356e-02,9.868625753668801570e-01
-4.285714285714285754e-02,1.930697728883249559e-02,9.834432087943733025e-01
-4.285714285714285754e-02,2.442053094548649744e-02,9.791500919030774464e-01
-4.285714285714285754e-02,3.088843596477484910e-02,9.737703973772553478e-01
-4.285714285714285754e-02,3.906939937054620948e-02,9.670455198045592171e-01
-4.285714285714285754e-02,4.941713361323837872e-02,9.586647970795546536e-01
-4.285714285714285754e-02,6.250551925273975518e-02,9.482605165985389384e-01
-4.285714285714285754e-02,7.906043210907701124e-02,9.354059293636020067e-01
-4.285714285714285754e-02,1.000000000000000056e-01,9.196187415394020404e-01
-3.877551020408163268e-02,9.999999999999999547e-07,9.999745303350668912e-01
-3.877551020408163268e-02,1.264855216855295881e-06,9.999742991268019132e-01
-3.877551020408163268e-02,1.599858719606057360e-06,9.999740085773294318e-01
-3.877551020408163268e-02,2.023589647725155726e-06,9.999736404541360590e-01
-3.877551020408163268e-02,2.559547922699533382e-06,9.999731749676612491e-01
-3.877551020408163268e-02,3.237457542817646685e-06,9.999725846821021502e-01
-3.877551020408163268e-02,4.094915062380427237e-06,9.999718378422592924e-01
-3.877551020408163268e-02,5.179474679231212330e-06,9.999708963232543102e-01
-3.877551020408163268e-02,6.551285568595509496e-06,9.999696996087591438e-01
-3.877551020408163268e-02,8.286427728546842542e-06,9.999681936214883660e-01
-3.877551020408163268e-02,1.048113134154685250e-05,9.999662837073841626e-01
-3.877551020408163268e-02,1.325711365590110898e-05,9.999638685885214873e-01
-3.877551020408163268e-02,1.676832936811009972e-05,9.999608143704996621e-01
-3.877551020408163268e-02,2.120950887920192640e-05,9.999569511471577687e-01
-3.877551020408163268e-02,2.682695795279727390e-05,9.999520648957441749e-01
-3.877551020408163268e-02,3.393221771895329857e-05,9.999458845227913173e-01
-3.877551020408163268e-02,4.291934260128778017e-05,9.999380672563392691e-01
-3.877551020408163268e-02,5.428675439323859403e-05,9.999281806812249096e-01
-3.877551020408163268e-02,6.866488450042998925e-05,9.999156741212112953e-01
-3.877551020408163268e-02,8.685113737513520580e-05,9.998998563707078846e-01
-3.877551020408163268e-02,1.098541141987558346e-04,9.998798495394776165e-01
-3.877551020408163268e-02,1.389495494373137348e-04,9.998545468104974576e-01
-3.877551020408163268e-02,1.757510624854793067e-04,9.998225407791665464e-01
-3.877551020408163268e-02,2.222996482526195465e-04,9.997820622452465722e-01
-3.877551020408163268e-02,2.811768697974231118e-04,9.997308687718714504e-01
-3.877551020408163268e-02,3.556480306223128661e-04,9.996661243329966196e-01
-3.877551020408163268e-02,4.498432668969443876e-04,9.995842373464085551e-01
-3.877551020408163268e-02,5.689866029018298636e-04,9.994806847583663778e-01
-3.877551020408163268e-02,7.196856730011521675e-04,9.993497315910289114e-01
-3.877551020408163268e-02,9.102981779915217267e-04,9.991841434031856206e-01
-3.877551020408163268e-02,1.151395399326448146e-03,9.989747715375889570e-01
-3.877551020408163268e-02,1.456348477501244378e-03,9.987100663116670329e-01
-3.877551020408163268e-02,1.842069969326716331e-03,9.983754391867661893e-01
-3.877551020408163268e-02,2.329951810515372077e-03,9.979524848082240718e-01
-3.877551020408163268e-02,2.947051702551809708e-03,9.974179901825926953e-01
-3.877551020408163268e-02,3.727593720314941773e-03,9.967427021172032831e-01
-3.877551020408163268e-02,4.714866363457394238e-03,9.958897882878303687e-01
-3.877551020408163268e-02,5.963623316594642357e-03,9.948129373920824303e-01
-3.877551020408163268e-02,7.543120063354623143e-03,9.934540098712019152e-01
-3.877551020408163268e-02,9.540954763499944619e-03,9.917401494981591403e-01
-3.877551020408163268e-02,1.206792640639328847e-02,9.895803176615375341e-01
-3.877551020408163268e-02,1.526417967175233356e-02,9.868610951271854503e-01
-3.877551020408163268e-02,1.930697728883249559e-02,9.834417778748444361e-01
-3.877551020408163268e-02,2.442053094548649744e-02,9.791487286611559870e-01
-3.877551020408163268e-02,3.088843596477484910e-02,9.737691178581147078e-01
-3.877551020408163268e-02,3.906939937054620948e-02,9.670443502242824785e-01
-3.877551020408163268e-02,4.941713361323837872e-02,9.586637659980499215e-01
-3.877551020408163268e-02,6.250551925273975518e-02,9.482596685103659162e-01
-3.877551020408163268e-02,7.906043210907701124e-02,9.354053229854257800e-01
-3.877551020408163268e-02,1.000000000000000056e-01,9.196184567673277854e-01
-3.469387755102040782e-02,9.999999999999999547e-07,9.999729597674003045e-01
-3.469387755102040782e-02,1.264855216855295881e-06,9.999727304810099859e-01
-3.469387755102040782e-02,1.599858719606057360e-06,9.999724365110864710e-01
-3.469387755102040782e-02,2.023589647725155726e-06,9.999720703486295603e-01
-3.469387755102040782e-02,2.559547922699533382e-06,9.999716033615777544e-01
-3.469387755102040782e-02,3.237457542817646685e-06,9.999710138050478259e-01
-3.469387755102040782e-02,4.094915062380427237e-06,9.999702682893751859e-01
-3.469387755102040782e-02,5.179474679231212330e-06,9.999693245795652219e-01
-3.469387755102040782e-02,6.551285568595509496e-06,9.999681308232605259e-01
-3.469387755102040782e-02,8.286427728546842542e-06,9.999666218692491171e-01
-3.469387755102040782e-02,1.048113134154685250e-05,9.999647134604585652e-01
-3.469387755102040782e-02,1.325711365590110898e-05,9.999622973064681286e-01
-3.469387755102040782e-02,1.676832936811009972e-05,9.999592439081170792e-01
-3.469387755102040782e-02,2.120950887920192640e-05,9.999553806594363436e-01
-3.469387755102040782e-02,2.682695795279727390e-05,9.999504947192360271e-01
-3.469387755102040782e-02,3.393221771895329857e-05,9.999443157867792253e-01
-3.469387755102040782e-02,4.291934260128778017e-05,9.999364965190454813e-01
-3.469387755102040782e-02,5.428675439323859403e-05,9.999266092712296716e-01
-3.469387755102040782e-02,6.866488450042998925e-05,9.999141040598376051e-01
-3.469387755102040782e-02,8.685113737513520580e-05,9.998982864463653586e-01
-3.469387755102040782e-02,1.098541141987558346e-04,9.998782815238574928e-01
-3.469387755102040782e-02,1.389495494373137348e-04,9.998529759557212016e-01
-3.469387755102040782e-02,1.757510624854793067e-04,9.998209711766905539e-01
-3.469387755102040782e-02,2.222996482526195465e-04,9.997804934334791893e-01
-3.469387755102040782e-02,2.811768697974231118e-04,9.997292990529017542e-01
-3.469387755102040782e-02,3.556480306223128661e-04,9.996645540739834690e-01
-3.469387755102040782e-02,4.498432668969443876e-04,9.995826702083059345e-01
-3.469387755102040782e-02,5.689866029018298636e-04,9.994791174099475484e-01
-3.469387755102040782e-02,7.196856730011521675e-04,9.993481675035343903e-01
-3.469387755102040782e-02,9.102981779915217267e-04,9.991825801569251819e-01
-3.469387755102040782e-02,1.151395399326448146e-03,9.989732109088264034e-01
-3.469387755102040782e-02,1.456348477501244378e-03,9.987085069156032002e-01
-3.469387755102040782e-02,1.842069969326716331e-03,9.983738808316744429e-01
-3.469387755102040782e-02,2.329951810515372077e-03,9.979509316517752859e-01
-3.469387755102040782e-02,2.947051702551809708e-03,9.974164433057676193e-01
-3.469387755102040782e-02,3.727593720314941773e-03,9.967411610677509026e-01
-3.469387755102040782e-02,4.714866363457394238e-03,9.958882549531997697e-01
-3.469387755102040782e-02,5.963623316594642357e-03,9.948114148030217097e-01
-3.469387755102040782e-02,7.543120063354623143e-03,9.934524972068828896e-01
-3.469387755102040782e-02,9.540954763499944619e-03,9.917386525249205498e-01
-3.469387755102040782e-02,1.206792640639328847e-02,9.895788416486231975e-01
-3.469387755102040782e-02,1.526417967175233356e-02,9.868596442893911025e-01
-3.469387755102040782e-02,1.930697728883249559e-02,9.834403622390950339e-01
-3.469387755102040782e-02,2.442053094548649744e-02,9.791473546792590632e-01
-3.469387755102040782e-02,3.088843596477484910e-02,9.737677983597774478e-01
-3.469387755102040782e-02,3.906939937054620948e-02,9.670431018155858371e-01
-3.469387755102040782e-02,4.941713361323837872e-02,9.586626120407163443e-01
-3.469387755102040782e-02,6.250551925273975518e-02,9.482586369335065379e-01
-3.469387755102040782e-02,7.906043210907701124e-02,9.354044544776912717e-01
-3.469387755102040782e-02,1.000000000000000056e-01,9.196178118857157857e-01
-3.061224489795918990e-02,9.999999999999999547e-07,9.999715505500818002e-01
-3.061224489795918990e-02,1.264855216855295881e-06,9.999713184608093330e-01
-3.061224489795918990e-02,1.599858719606057360e-06,9.999710278606612768e-01
-3.061224489795918990e-02,2.023589647725155726e-06,9.999706597141417852e-01
-3.061224489795918990e-02,2.559547922699533382e-06,9.999701940709432302e-01
-3.061224489795918990e-02,3.237457542817646685e-06,9.999696041581678241e-01
-3.061224489795918990e-02,4.094915062380427237e-06,9.999688586056477702e-01
-3.061224489795918990e-02,5.179474679231212330e-06,9.999679132980038299e-01
-3.061224489795918990e-02,6.551285568595509496e-06,9.999667211598348704e-01
-3.061224489795918990e-02,8.286427728546842542e-06,9.999652128870522017e-01
-3.061224489795918990e-02,1.048113134154685250e-05,9.999633038540020058e-01
-3.061224489795918990e-02,1.325711365590110898e-05,9.999608875289558441e-01
-3.061224489795918990e-02,1.676832936811009972e-05,9.999578337419546825e-01
-3.061224489795918990e-02,2.120950887920192640e-05,9.999539707623884555e-01
-3.061224489795918990e-02,2.682695795279727390e-05,9.999490849234046186e-01
-3.061224489795918990e-02,3.393221771895329857e-05,9.999429050776762473e-01
-3.061224489795918990e-02,4.291934260128778017e-05,9.999350867213465666e-01
-3.061224489795918990e-02,5.428675439323859403e-05,9.999252014552888479e-01
-3.061224489795918990e-02,6.866488450042998925e-05,9.999126943503729992e-01
-3.061224489795918990e-02,8.685113737513520580e-05,9.998968784371454754e-01
-3.061224489795918990e-02,1.098541141987558346e-04,9.998768725412305880e-01
-3.061224489795918990e-02,1.389495494373137348e-04,9.998515662641110913e-01
-3.061224489795918990e-02,1.757510624854793067e-04,9.998195630549538970e-01
-3.061224489795918990e-02,2.222996482526195465e-04,9.997790853407806377e-01
-3.061224489795918990e-02,2.811768697974231118e-04,9.997278897127661601e-01
-3.061224489795918990e-02,3.556480306223128661e-04,9.996631457353649663e-01
-3.061224489795918990e-02,4.498432668969443876e-04,9.995812603779277161e-01
-3.061224489795918990e-02,5.689866029018298636e-04,9.994777095296635272e-01
-3.061224489795918990e-02,7.196856730011521675e-04,9.993467600042745813e-01
-3.061224489795918990e-02,9.102981779915217267e-04,9.991811742621590220e-01
-3.061224489795918990e-02,1.151395399326448146e-03,9.989718042100799167e-01
-3.061224489795918990e-02,1.456348477501244378e-03,9.987071002511601625e-01
-3.061224489795918990e-02,1.842069969326716331e-03,9.983724760181520441e-01
-3.061224489795918990e-02,2.329951810515372077e-03,9.979495271381126908e-01
-3.061224489795918990e-02,2.947051702551809708e-03,9.974150401601419302e-01
-3.061224489795918990e-02,3.727593720314941773e-03,9.967397574043324049e-01
-3.061224489795918990e-02,4.714866363457394238e-03,9.958868548767766393e-01
-3.061224489795918990e-02,5.963623316594642357e-03,9.948100177527600119e-01
-3.061224489795918990e-02,7.543120063354623143e-03,9.934511029019165163e-01
-3.061224489795918990e-02,9.540954763499944619e-03,9.917372639890560393e-01
-3.061224489795918990e-02,1.206792640639328847e-02,9.895774587452652593e-01
-3.061224489795918990e-02,1.526417967175233356e-02,9.868582689839523470e-01
-3.061224489795918990e-02,1.930697728883249559e-02,9.834389939108825196e-01
-3.061224489795918990e-02,2.442053094548649744e-02,9.791459996148623723e-01
-3.061224489795918990e-02,3.088843596477484910e-02,9.737664589688279637e-01
-3.061224489795918990e-02,3.906939937054620948e-02,9.670417834936216872e-01
-3.061224489795918990e-02,4.941713361323837872e-02,9.586613192666909589e-01
-3.061224489795918990e-02,6.250551925273975518e-02,9.482573816562586133e-01
-3.061224489795918990e-02,7.906043210907701124e-02,9.354032502838312002e-01
-3.061224489795918990e-02,1.000000000000000056e-01,9.196166798832757783e-01
-2.653061224489795811e-02,9.999999999999999547e-07,9.999703534455930409e-01
-2.653061224489795811e-02,1.264855216855295881e-06,9.999701243337224543e-01
-2.653061224489795811e-02,1.599858719606057360e-06,9.999698320175247623e-01
-2.653061224489795811e-02,2.023589647725155726e-06,9.999694635459286385e-01
-2.653061224489795811e-02,2.559547922699533382e-06,9.999689974130244741e-01
-2.653061224489795811e-02,3.237457542817646685e-06,9.999684067548916255e-01
-2.653061224489795811e-02,4.094915062380427237e-06,9.999676613834800332e-01
-2.653061224489795811e-02,5.179474679231212330e-06,9.999667179485861590e-01
-2.653061224489795811e-02,6.551285568595509496e-06,9.999655252117192195e-01
-2.653061224489795811e-02,8.286427728546842542e-06,9.999640148884515467e-01
-2.653061224489795811e-02,1.048113134154685250e-05,9.999621069342975455e-01
-2.653061224489795811e-02,1.325711365590110898e-05,9.999596915214489234e-01
-2.653061224489795811e-02,1.676832936811009972e-05,9.999566377241088100e-01
-2.653061224489795811e-02,2.120950887920192640e-05,9.999527729798570741e-01
-2.653061224489795811e-02,2.682695795279727390e-05,9.999478885291374075e-01
-2.653061224489795811e-02,3.393221771895329857e-05,9.999417080945740555e-01
-2.653061224489795811e-02,4.291934260128778017e-05,9.999338901861511975e-01
-2.653061224489795811e-02,5.428675439323859403e-05,9.999240031242015991e-01
-2.653061224489795811e-02,6.866488450042998925e-05,9.999114980620309456e-01
-2.653061224489795811e-02,8.685113737513520580e-05,9.998956789416153512e-01
-2.653061224489795811e-02,1.098541141987558346e-04,9.998756734983725858e-01
-2.653061224489795811e-02,1.389495494373137348e-04,9.998503693982959684e-01
-2.653061224489795811e-02,1.757510624854793067e-04,9.998183644440358231e-01
-2.653061224489795811e-02,2.222996482526195465e-04,9.997778870245460636e-01
-2.653061224489795811e-02,2.811768697974231118e-04,9.997266927938475156e-01
-2.653061224489795811e-02,3.556480306223128661e-04,9.996619468686001042e-01
-2.653061224489795811e-02,4.498432668969443876e-04,9.995800629787143787e-01
-2.653061224489795811e-02,5.689866029018298636e-04,9.994765111744409181e-01
-2.653061224489795811e-02,7.196856730011521675e-04,9.993455595980789141e-01
-2.653061224489795811e-02,9.102981779915217267e-04,9.991799722419510976e-01
-2.653061224489795811e-02,1.151395399326448146e-03,9.989706007468864835e-01
-2.653061224489795811e-02,1.456348477501244378e-03,9.987058960641528316e-01
-2.653061224489795811e-02,1.842069969326716331e-03,9.983712713909673742e-01
-2.653061224489795811e-02,2.329951810515372077e-03,9.979483192059417362e-01
-2.653061224489795811e-02,2.947051702551809708e-03,9.974138301671183759e-01
-2.653061224489795811e-02,3.727593720314941773e-03,9.967385448157396466e-01
-2.653061224489795811e-02,4.714866363457394238e-03,9.958856375771699687e-01
-2.653061224489795811e-02,5.963623316594642357e-03,9.948087949241672945e-01
-2.653061224489795811e-02,7.543120063354623143e-03,9.934498741241576392e-01
-2.653061224489795811e-02,9.540954763499944619e-03,9.917360264818565474e-01
-2.653061224489795811e-02,1.206792640639328847e-02,9.895762093589403063e-01
-2.653061224489795811e-02,1.526417967175233356e-02,9.868570053663419106e-01
-2.653061224489795811e-02,1.930697728883249559e-02,9.834377132375200503e-01
-2.653061224489795811e-02,2.442053094548649744e-02,9.791446958183596116e-01
-2.653061224489795811e-02,3.088843596477484910e-02,9.737651268077116562e-01
-2.653061224489795811e-02,3.906939937054620948e-02,9.670404134558089337e-01
-2.653061224489795811e-02,4.941713361323837872e-02,9.586599015996597473e-01
-2.653061224489795811e-02,6.250551925273975518e-02,9.482559022654537539e-01
-2.653061224489795811e-02,7.906043210907701124e-02,9.354016943589609223e-01
-2.653061224489795811e-02,1.000000000000000056e-01,9.196150192768222098e-01
-2.244897959183672631e-02,9.999999999999999547e-07,9.999694125189525495e-01
-2.244897959183672631e-02,1.264855216855295881e-06,9.999691824224177239e-01
-2.244897959183672631e-02,1.599858719606057360e-06,9.999688896750056344e-01
-2.244897959183672631e-02,2.023589647725155726e-06,9.999685218511622509e-01
-2.244897959183672631e-02,2.559547922699533382e-06,9.999680559786960909e-01
-2.244897959183672631e-02,3.237457542817646685e-06,9.999674665300615217e-01
-2.244897959183672631e-02,4.094915062380427237e-06,9.999667203321672693e-01
-2.244897959183672631e-02,5.179474679231212330e-06,9.999657761682894108e-01
-2.244897959183672631e-02,6.551285568595509496e-06,9.999645840221904614e-01
-2.244897959183672631e-02,8.286427728546842542e-06,9.999630753070257727e-01
-2.244897959183672631e-02,1.048113134154685250e-05,9.999611649479114295e-01
-2.244897959183672631e-02,1.325711365590110898e-05,9.999587507670532061e-01
-2.244897959183672631e-02,1.676832936811009972e-05,9.999556956539088493e-01
-2.244897959183672631e-02,2.120950887920192640e-05,9.999518336599346746e-01
-2.244897959183672631e-02,2.682695795279727390e-05,9.999469462399817044e-01
-2.244897959183672631e-02,3.393221771895329857e-05,9.999407670397947312e-01
-2.244897959183672631e-02,4.291934260128778017e-05,9.999329488811143918e-01
-2.244897959183672631e-02,5.428675439323859403e-05,9.999230624784390953e-01
-2.244897959183672631e-02,6.866488450042998925e-05,9.999105556687116758e-01
-2.244897959183672631e-02,8.685113737513520580e-05,9.998947373809889960e-01
-2.244897959183672631e-02,1.098541141987558346e-04,9.998747316986874578e-01
-2.244897959183672631e-02,1.389495494373137348e-04,9.998494242666552401e-01
-2.244897959183672631e-02,1.757510624854793067e-04,9.998174222608762207e-01
-2.244897959183672631e-02,2.222996482526195465e-04,9.997769434233384489e-01
-2.244897959183672631e-02,2.811768697974231118e-04,9.997257491140878471e-01
-2.244897959183672631e-02,3.556480306223128661e-04,9.996610023617975571e-01
-2.244897959183672631e-02,4.498432668969443876e-04,9.995791180676367738e-01
-2.244897959183672631e-02,5.689866029018298636e-04,9.994755621629576314e-01
-2.244897959183672631e-02,7.196856730011521675e-04,9.993446102513907636e-01
-2.244897959183672631e-02,9.102981779915217267e-04,9.991790198621357533e-01
-2.244897959183672631e-02,1.151395399326448146e-03,9.989696479443661570e-01
-2.244897959183672631e-02,1.456348477501244378e-03,9.987049406103813975e-01
-2.244897959183672631e-02,1.842069969326716331e-03,9.983703121911368106e-01
-2.244897959183672631e-02,2.329951810515372077e-03,9.979473530482608767e-01
-2.244897959183672631e-02,2.947051702551809708e-03,9.974128566567052045e-01
-2.244897959183672631e-02,3.727593720314941773e-03,9.967375643677774955e-01
-2.244897959183672631e-02,4.714866363457394238e-03,9.958846454308664109e-01
-2.244897959183672631e-02,5.963623316594642357e-03,9.948077885730328696e-01
-2.244897959183672631e-02,7.543120063354623143e-03,9.934488506927178220e-01
