T,AGF,Avg_Leakage,Unitary_Error
5.800000000000000000e+01,9.999948514097347640e-01,5.148566607632298897e-06,1.459050697183439382e-05
5.850000000000000000e+01,9.999887360920853840e-01,1.126379530277943353e-05,2.853516606116102139e-05
5.900000000000000000e+01,9.999966098430652650e-01,3.390144345472023701e-06,8.336103960782104139e-06
5.950000000000000000e+01,9.999922217395884605e-01,7.778210664749485304e-06,1.931692417045383081e-05
6.000000000000000000e+01,9.999962345292525701e-01,3.765455953624874397e-06,9.948217997601815910e-06
6.050000000000000000e+01,9.999883138834722018e-01,1.168601703832594652e-05,2.753432592128568501e-05
6.100000000000000000e+01,9.999967075106080960e-01,3.292476655203380176e-06,7.130886177542095083e-06
6.150000000000000000e+01,9.999922265260557941e-01,7.773433151225805915e-06,1.742271220783742081e-05
6.200000000000000000e+01,9.999968804820162926e-01,3.119506314569475691e-06,6.318105744029800519e-06
6.250000000000000000e+01,9.999887239362298397e-01,1.127597736674812445e-05,2.445186514665742550e-05
6.300000000000000000e+01,9.999960807941192797e-01,3.919194641766043929e-06,8.501156183671199074e-06
6.350000000000000000e+01,9.999928255563924617e-01,7.174409940274850683e-06,1.481414895132537879e-05
6.400000000000000000e+01,9.999968057206501948e-01,3.194270407430588321e-06,6.778045520183795247e-06
6.450000000000000000e+01,9.999898805380407207e-01,1.011938741860007873e-05,2.117664949563557997e-05
6.500000000000000000e+01,9.999948752263648766e-01,5.124763513275620852e-06,9.233127272301189237e-06
6.550000000000000000e+01,9.999938737208342587e-01,6.126254492783145267e-06,1.274300189624266721e-05
6.600000000000000000e+01,9.999961759630474623e-01,3.824030255034083225e-06,7.522706457985250950e-06
6.650000000000000000e+01,9.999915537652753761e-01,8.446181058913149187e-06,1.859788685409924369e-05
6.700000000000000000e+01,9.999933567243864951e-01,6.643249285120944592e-06,1.482294661414584880e-05
6.750000000000000000e+01,9.999951189557008124e-01,4.881029293801741886e-06,1.129212014472358305e-05
6.800000000000000000e+01,9.999952561566487486e-01,4.743828213638057179e-06,1.137444197429893222e-05
6.850000000000000000e+01,9.999934294688428427e-01,6.570498807006996955e-06,1.628232721240241432e-05
6.900000000000000000e+01,9.999918528650780791e-01,8.147074848446900219e-06,2.043540140894695156e-05
6.950000000000000000e+01,9.999962663180097522e-01,3.733671793765269697e-06,9.722633814046588441e-06
7.000000000000000000e+01,9.999943473510638503e-01,5.652618791374131035e-06,1.473088564507563092e-05
7.050000000000000000e+01,9.999951752803175609e-01,4.824700359701283858e-06,1.334869334257415829e-05
7.100000000000000000e+01,9.999906816262585929e-01,9.318292449794762788e-06,2.378382911549792311e-05
7.150000000000000000e+01,9.999970453655511182e-01,2.954625588885706478e-06,7.571029872810441930e-06
7.200000000000000000e+01,9.999937154570913700e-01,6.284507903547842389e-06,1.597130419317416283e-05
7.250000000000000000e+01,9.999965130283697823e-01,3.486959666926248147e-06,9.635718990375075066e-06
7.300000000000000000e+01,9.999900848979942358e-01,9.915025828477475045e-06,2.396980664087777768e-05
7.350000000000000000e+01,9.999972721723631164e-01,2.727818707859430702e-06,5.478361071009629768e-06
7.400000000000000000e+01,9.999935355621376587e-01,6.464408544210042962e-06,1.497533719296839649e-05
7.450000000000000000e+01,9.999972705681660079e-01,2.729423165426236864e-06,6.159583442633120853e-06
7.500000000000000000e+01,9.999901815369918179e-01,9.818398799266159216e-06,2.180317478206461601e-05
7.550000000000000000e+01,9.999968876672893359e-01,3.112324015452916370e-06,7.093004425584581440e-06
7.600000000000000000e+01,9.999938573848531354e-01,6.142591503804917252e-06,1.286940632949651331e-05
7.650000000000000000e+01,9.999974092870367315e-01,2.590705801330805969e-06,5.701074261565963752e-06
7.700000000000000000e+01,9.999909497761612087e-01,9.050167504853767753e-06,1.891701872158702002e-05
7.750000000000000000e+01,9.999959678122664064e-01,4.032180863117185154e-06,7.176386637275378177e-06
7.800000000000000000e+01,9.999946035088047580e-01,5.396472762625448283e-06,1.093069788948852761e-05
7.850000000000000000e+01,9.999970236158148840e-01,2.976379457758637770e-06,5.340024713085256280e-06
7.900000000000000000e+01,9.999922371948229971e-01,7.762760982271688093e-06,1.648364346129582714e-05
7.950000000000000000e+01,9.999947037961265384e-01,5.296190628834018810e-06,1.092134569491420848e-05
8.000000000000000000e+01,9.999955910355525779e-01,4.408952610418515050e-06,9.622597380798403321e-06
8.050000000000000000e+01,9.999963079060902871e-01,3.692086609635714112e-06,8.236933694227843716e-06
8.100000000000000000e+01,9.999937994824209531e-01,6.200489419461163720e-06,1.453338800971870626e-05
8.150000000000000000e+01,9.999933594292439443e-01,6.640534855828494898e-06,1.603009045836323310e-05
8.200000000000000000e+01,9.999965805916813943e-01,3.419400717519227584e-06,8.497212457880820580e-06
8.250000000000000000e+01,9.999955086357690259e-01,4.491346605461910002e-06,1.143463391750643154e-05
8.300000000000000000e+01,9.999953549931346330e-01,4.644990167057549968e-06,1.234111426284822954e-05
8.350000000000000000e+01,9.999922122651720979e-01,7.787676566173296067e-06,1.983523001847231626e-05
8.400000000000000000e+01,9.999973318904391562e-01,2.668103092490214934e-06,6.958860519490350782e-06
8.450000000000000000e+01,9.999948665548193949e-01,5.133420398706345367e-06,1.324640771738216927e-05
8.500000000000000000e+01,9.999966457461798575e-01,3.354243496289655013e-06,9.425333184820416932e-06
8.550000000000000000e+01,9.999914959342376397e-01,8.504005039683404377e-06,2.102546268956118070e-05
8.600000000000000000e+01,9.999976590513517394e-01,2.340942186207506381e-06,5.133000398727105562e-06
